dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_100000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_4
saver_name_pre: wasserstein_quantizer_4_ImageNet_model_100000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 1.1413, vq_loss 0.7105, rec_loss 0.4308, wasserstein_loss 1.3708, quant_error 0.1821, codebook_utilization 0.0174, codebook_perplexity 547.3243,
Train Epoch: [2/4] Iters:[19800/40036] loss 0.0563, vq_loss 0.0342, rec_loss 0.0221, wasserstein_loss 0.0447, quant_error 0.0863, codebook_utilization 0.0766, codebook_perplexity 7410.3794,
Train Epoch: [2/4] Iters:[19810/40036] loss 0.0539, vq_loss 0.0312, rec_loss 0.0227, wasserstein_loss 0.0384, quant_error 0.0872, codebook_utilization 0.0766, codebook_perplexity 7410.6593,
Train Epoch: [2/4] Iters:[19820/40036] loss 0.0523, vq_loss 0.0297, rec_loss 0.0226, wasserstein_loss 0.0356, quant_error 0.0867, codebook_utilization 0.0767, codebook_perplexity 7417.0055,
Train Epoch: [2/4] Iters:[19830/40036] loss 0.0517, vq_loss 0.0289, rec_loss 0.0229, wasserstein_loss 0.0335, quant_error 0.0879, codebook_utilization 0.0767, codebook_perplexity 7419.6702,
Train Epoch: [2/4] Iters:[19840/40036] loss 0.0502, vq_loss 0.0279, rec_loss 0.0224, wasserstein_loss 0.0318, quant_error 0.0871, codebook_utilization 0.0767, codebook_perplexity 7411.6646,
Train Epoch: [2/4] Iters:[19850/40036] loss 0.0520, vq_loss 0.0294, rec_loss 0.0225, wasserstein_loss 0.0349, quant_error 0.0872, codebook_utilization 0.0767, codebook_perplexity 7413.0429,
Train Epoch: [2/4] Iters:[19860/40036] loss 0.0530, vq_loss 0.0305, rec_loss 0.0225, wasserstein_loss 0.0372, quant_error 0.0869, codebook_utilization 0.0768, codebook_perplexity 7436.3683,
Train Epoch: [2/4] Iters:[19870/40036] loss 0.0523, vq_loss 0.0298, rec_loss 0.0225, wasserstein_loss 0.0359, quant_error 0.0861, codebook_utilization 0.0766, codebook_perplexity 7401.9742,
Train Epoch: [2/4] Iters:[19880/40036] loss 0.0564, vq_loss 0.0338, rec_loss 0.0226, wasserstein_loss 0.0442, quant_error 0.0851, codebook_utilization 0.0767, codebook_perplexity 7418.0151,
Train Epoch: [2/4] Iters:[19890/40036] loss 0.0594, vq_loss 0.0371, rec_loss 0.0223, wasserstein_loss 0.0511, quant_error 0.0842, codebook_utilization 0.0767, codebook_perplexity 7413.2125,
Train Epoch: [2/4] Iters:[19900/40036] loss 0.0631, vq_loss 0.0410, rec_loss 0.0222, wasserstein_loss 0.0587, quant_error 0.0845, codebook_utilization 0.0766, codebook_perplexity 7403.5564,
Train Epoch: [2/4] Iters:[19910/40036] loss 0.0626, vq_loss 0.0408, rec_loss 0.0218, wasserstein_loss 0.0586, quant_error 0.0835, codebook_utilization 0.0765, codebook_perplexity 7370.4619,
Train Epoch: [2/4] Iters:[19920/40036] loss 0.0621, vq_loss 0.0407, rec_loss 0.0214, wasserstein_loss 0.0585, quant_error 0.0832, codebook_utilization 0.0765, codebook_perplexity 7375.6998,
Train Epoch: [2/4] Iters:[19930/40036] loss 0.0591, vq_loss 0.0375, rec_loss 0.0216, wasserstein_loss 0.0520, quant_error 0.0834, codebook_utilization 0.0764, codebook_perplexity 7367.8028,
Train Epoch: [2/4] Iters:[19940/40036] loss 0.0559, vq_loss 0.0337, rec_loss 0.0222, wasserstein_loss 0.0443, quant_error 0.0838, codebook_utilization 0.0765, codebook_perplexity 7373.7008,
Train Epoch: [2/4] Iters:[19950/40036] loss 0.0523, vq_loss 0.0303, rec_loss 0.0220, wasserstein_loss 0.0376, quant_error 0.0838, codebook_utilization 0.0765, codebook_perplexity 7387.3260,
Train Epoch: [2/4] Iters:[19960/40036] loss 0.0504, vq_loss 0.0285, rec_loss 0.0219, wasserstein_loss 0.0340, quant_error 0.0840, codebook_utilization 0.0766, codebook_perplexity 7394.4282,
Train Epoch: [2/4] Iters:[19970/40036] loss 0.0500, vq_loss 0.0281, rec_loss 0.0219, wasserstein_loss 0.0334, quant_error 0.0831, codebook_utilization 0.0765, codebook_perplexity 7387.0929,
Train Epoch: [2/4] Iters:[19980/40036] loss 0.0480, vq_loss 0.0263, rec_loss 0.0217, wasserstein_loss 0.0299, quant_error 0.0826, codebook_utilization 0.0765, codebook_perplexity 7374.8171,
Train Epoch: [2/4] Iters:[19990/40036] loss 0.0502, vq_loss 0.0291, rec_loss 0.0211, wasserstein_loss 0.0355, quant_error 0.0825, codebook_utilization 0.0765, codebook_perplexity 7383.4458,
Train Epoch: [2/4] Iters:[20000/40036] loss 0.0491, vq_loss 0.0276, rec_loss 0.0215, wasserstein_loss 0.0326, quant_error 0.0822, codebook_utilization 0.0765, codebook_perplexity 7380.4844,
Train Epoch: [2/4] Iters:[20010/40036] loss 0.0485, vq_loss 0.0271, rec_loss 0.0214, wasserstein_loss 0.0317, quant_error 0.0822, codebook_utilization 0.0766, codebook_perplexity 7400.5359,
Train Epoch: [2/4] Iters:[20020/40036] loss 0.0510, vq_loss 0.0294, rec_loss 0.0216, wasserstein_loss 0.0362, quant_error 0.0825, codebook_utilization 0.0767, codebook_perplexity 7417.6878,
Train Epoch: [2/4] Iters:[20030/40036] loss 0.0541, vq_loss 0.0329, rec_loss 0.0212, wasserstein_loss 0.0431, quant_error 0.0825, codebook_utilization 0.0767, codebook_perplexity 7417.0455,
Train Epoch: [2/4] Iters:[20040/40036] loss 0.0541, vq_loss 0.0325, rec_loss 0.0216, wasserstein_loss 0.0422, quant_error 0.0832, codebook_utilization 0.0766, codebook_perplexity 7411.0733,
Train Epoch: [2/4] Iters:[20050/40036] loss 0.0561, vq_loss 0.0349, rec_loss 0.0212, wasserstein_loss 0.0471, quant_error 0.0825, codebook_utilization 0.0766, codebook_perplexity 7400.1335,
Train Epoch: [2/4] Iters:[20060/40036] loss 0.0567, vq_loss 0.0352, rec_loss 0.0216, wasserstein_loss 0.0477, quant_error 0.0824, codebook_utilization 0.0766, codebook_perplexity 7403.6232,
Train Epoch: [2/4] Iters:[20070/40036] loss 0.0559, vq_loss 0.0339, rec_loss 0.0220, wasserstein_loss 0.0446, quant_error 0.0844, codebook_utilization 0.0765, codebook_perplexity 7399.0261,
Train Epoch: [2/4] Iters:[20080/40036] loss 0.0532, vq_loss 0.0311, rec_loss 0.0221, wasserstein_loss 0.0392, quant_error 0.0838, codebook_utilization 0.0765, codebook_perplexity 7402.5619,
Train Epoch: [2/4] Iters:[20090/40036] loss 0.0507, vq_loss 0.0286, rec_loss 0.0221, wasserstein_loss 0.0342, quant_error 0.0837, codebook_utilization 0.0766, codebook_perplexity 7416.6978,
Train Epoch: [2/4] Iters:[20100/40036] loss 0.0479, vq_loss 0.0259, rec_loss 0.0220, wasserstein_loss 0.0289, quant_error 0.0835, codebook_utilization 0.0765, codebook_perplexity 7395.3494,
Train Epoch: [2/4] Iters:[20110/40036] loss 0.0492, vq_loss 0.0271, rec_loss 0.0220, wasserstein_loss 0.0310, quant_error 0.0848, codebook_utilization 0.0766, codebook_perplexity 7389.7341,
Train Epoch: [2/4] Iters:[20120/40036] loss 0.0475, vq_loss 0.0258, rec_loss 0.0216, wasserstein_loss 0.0288, quant_error 0.0831, codebook_utilization 0.0766, codebook_perplexity 7393.6522,
Train Epoch: [2/4] Iters:[20130/40036] loss 0.0481, vq_loss 0.0261, rec_loss 0.0219, wasserstein_loss 0.0293, quant_error 0.0835, codebook_utilization 0.0766, codebook_perplexity 7392.0866,
Train Epoch: [2/4] Iters:[20140/40036] loss 0.0482, vq_loss 0.0260, rec_loss 0.0222, wasserstein_loss 0.0290, quant_error 0.0839, codebook_utilization 0.0765, codebook_perplexity 7380.2793,
Train Epoch: [2/4] Iters:[20150/40036] loss 0.0495, vq_loss 0.0271, rec_loss 0.0224, wasserstein_loss 0.0310, quant_error 0.0840, codebook_utilization 0.0766, codebook_perplexity 7401.2910,
Train Epoch: [2/4] Iters:[20160/40036] loss 0.0480, vq_loss 0.0261, rec_loss 0.0219, wasserstein_loss 0.0294, quant_error 0.0827, codebook_utilization 0.0766, codebook_perplexity 7407.4240,
Train Epoch: [2/4] Iters:[20170/40036] loss 0.0499, vq_loss 0.0279, rec_loss 0.0220, wasserstein_loss 0.0330, quant_error 0.0832, codebook_utilization 0.0766, codebook_perplexity 7406.5110,
Train Epoch: [2/4] Iters:[20180/40036] loss 0.0509, vq_loss 0.0292, rec_loss 0.0217, wasserstein_loss 0.0354, quant_error 0.0833, codebook_utilization 0.0766, codebook_perplexity 7413.8626,
Train Epoch: [2/4] Iters:[20190/40036] loss 0.0514, vq_loss 0.0304, rec_loss 0.0210, wasserstein_loss 0.0382, quant_error 0.0822, codebook_utilization 0.0766, codebook_perplexity 7412.4889,
Train Epoch: [2/4] Iters:[20200/40036] loss 0.0517, vq_loss 0.0305, rec_loss 0.0212, wasserstein_loss 0.0379, quant_error 0.0841, codebook_utilization 0.0767, codebook_perplexity 7426.4833,
Train Epoch: [2/4] Iters:[20210/40036] loss 0.0508, vq_loss 0.0293, rec_loss 0.0215, wasserstein_loss 0.0354, quant_error 0.0846, codebook_utilization 0.0766, codebook_perplexity 7400.8165,
Train Epoch: [2/4] Iters:[20220/40036] loss 0.0505, vq_loss 0.0287, rec_loss 0.0218, wasserstein_loss 0.0341, quant_error 0.0847, codebook_utilization 0.0765, codebook_perplexity 7380.5975,
Train Epoch: [2/4] Iters:[20230/40036] loss 0.0519, vq_loss 0.0298, rec_loss 0.0221, wasserstein_loss 0.0362, quant_error 0.0852, codebook_utilization 0.0765, codebook_perplexity 7382.8578,
Train Epoch: [2/4] Iters:[20240/40036] loss 0.0521, vq_loss 0.0295, rec_loss 0.0226, wasserstein_loss 0.0357, quant_error 0.0851, codebook_utilization 0.0766, codebook_perplexity 7386.1608,
Train Epoch: [2/4] Iters:[20250/40036] loss 0.0503, vq_loss 0.0277, rec_loss 0.0225, wasserstein_loss 0.0325, quant_error 0.0835, codebook_utilization 0.0765, codebook_perplexity 7382.4111,
Train Epoch: [2/4] Iters:[20260/40036] loss 0.0520, vq_loss 0.0294, rec_loss 0.0226, wasserstein_loss 0.0357, quant_error 0.0840, codebook_utilization 0.0766, codebook_perplexity 7401.7808,
Train Epoch: [2/4] Iters:[20270/40036] loss 0.0570, vq_loss 0.0348, rec_loss 0.0222, wasserstein_loss 0.0468, quant_error 0.0830, codebook_utilization 0.0766, codebook_perplexity 7418.1123,
Train Epoch: [2/4] Iters:[20280/40036] loss 0.0572, vq_loss 0.0351, rec_loss 0.0222, wasserstein_loss 0.0472, quant_error 0.0833, codebook_utilization 0.0767, codebook_perplexity 7423.0240,
Train Epoch: [2/4] Iters:[20290/40036] loss 0.0579, vq_loss 0.0357, rec_loss 0.0222, wasserstein_loss 0.0480, quant_error 0.0847, codebook_utilization 0.0767, codebook_perplexity 7436.3043,
Train Epoch: [2/4] Iters:[20300/40036] loss 0.0585, vq_loss 0.0362, rec_loss 0.0223, wasserstein_loss 0.0489, quant_error 0.0856, codebook_utilization 0.0767, codebook_perplexity 7417.0866,
Train Epoch: [2/4] Iters:[20310/40036] loss 0.0573, vq_loss 0.0349, rec_loss 0.0224, wasserstein_loss 0.0462, quant_error 0.0856, codebook_utilization 0.0767, codebook_perplexity 7420.8572,
Train Epoch: [2/4] Iters:[20320/40036] loss 0.0539, vq_loss 0.0312, rec_loss 0.0227, wasserstein_loss 0.0386, quant_error 0.0861, codebook_utilization 0.0768, codebook_perplexity 7430.3879,
Train Epoch: [2/4] Iters:[20330/40036] loss 0.0527, vq_loss 0.0303, rec_loss 0.0225, wasserstein_loss 0.0373, quant_error 0.0846, codebook_utilization 0.0768, codebook_perplexity 7429.6845,
Train Epoch: [2/4] Iters:[20340/40036] loss 0.0541, vq_loss 0.0323, rec_loss 0.0217, wasserstein_loss 0.0419, quant_error 0.0828, codebook_utilization 0.0767, codebook_perplexity 7422.2582,
Train Epoch: [2/4] Iters:[20350/40036] loss 0.0574, vq_loss 0.0360, rec_loss 0.0214, wasserstein_loss 0.0493, quant_error 0.0827, codebook_utilization 0.0767, codebook_perplexity 7433.4059,
Train Epoch: [2/4] Iters:[20360/40036] loss 0.0598, vq_loss 0.0390, rec_loss 0.0207, wasserstein_loss 0.0557, quant_error 0.0815, codebook_utilization 0.0767, codebook_perplexity 7421.1601,
Train Epoch: [2/4] Iters:[20370/40036] loss 0.0620, vq_loss 0.0417, rec_loss 0.0204, wasserstein_loss 0.0608, quant_error 0.0818, codebook_utilization 0.0767, codebook_perplexity 7426.5320,
Train Epoch: [2/4] Iters:[20380/40036] loss 0.0622, vq_loss 0.0416, rec_loss 0.0206, wasserstein_loss 0.0603, quant_error 0.0833, codebook_utilization 0.0767, codebook_perplexity 7428.3058,
Train Epoch: [2/4] Iters:[20390/40036] loss 0.0662, vq_loss 0.0452, rec_loss 0.0210, wasserstein_loss 0.0672, quant_error 0.0842, codebook_utilization 0.0767, codebook_perplexity 7419.8811,
Train Epoch: [2/4] Iters:[20400/40036] loss 0.0647, vq_loss 0.0435, rec_loss 0.0212, wasserstein_loss 0.0637, quant_error 0.0848, codebook_utilization 0.0766, codebook_perplexity 7407.4649,
Train Epoch: [2/4] Iters:[20410/40036] loss 0.0633, vq_loss 0.0414, rec_loss 0.0219, wasserstein_loss 0.0594, quant_error 0.0853, codebook_utilization 0.0767, codebook_perplexity 7424.7803,
Train Epoch: [2/4] Iters:[20420/40036] loss 0.0598, vq_loss 0.0373, rec_loss 0.0225, wasserstein_loss 0.0510, quant_error 0.0860, codebook_utilization 0.0767, codebook_perplexity 7416.3256,
Train Epoch: [2/4] Iters:[20430/40036] loss 0.0582, vq_loss 0.0359, rec_loss 0.0223, wasserstein_loss 0.0484, quant_error 0.0850, codebook_utilization 0.0767, codebook_perplexity 7410.0283,
Train Epoch: [2/4] Iters:[20440/40036] loss 0.0522, vq_loss 0.0296, rec_loss 0.0226, wasserstein_loss 0.0361, quant_error 0.0844, codebook_utilization 0.0766, codebook_perplexity 7404.5859,
Train Epoch: [2/4] Iters:[20450/40036] loss 0.0503, vq_loss 0.0279, rec_loss 0.0224, wasserstein_loss 0.0331, quant_error 0.0826, codebook_utilization 0.0767, codebook_perplexity 7419.7298,
Train Epoch: [2/4] Iters:[20460/40036] loss 0.0492, vq_loss 0.0268, rec_loss 0.0223, wasserstein_loss 0.0306, quant_error 0.0836, codebook_utilization 0.0767, codebook_perplexity 7421.0860,
Train Epoch: [2/4] Iters:[20470/40036] loss 0.0504, vq_loss 0.0282, rec_loss 0.0222, wasserstein_loss 0.0336, quant_error 0.0831, codebook_utilization 0.0767, codebook_perplexity 7427.0885,
Train Epoch: [2/4] Iters:[20480/40036] loss 0.0523, vq_loss 0.0295, rec_loss 0.0228, wasserstein_loss 0.0359, quant_error 0.0842, codebook_utilization 0.0767, codebook_perplexity 7411.6651,
Train Epoch: [2/4] Iters:[20490/40036] loss 0.0520, vq_loss 0.0293, rec_loss 0.0227, wasserstein_loss 0.0352, quant_error 0.0849, codebook_utilization 0.0767, codebook_perplexity 7416.9957,
Train Epoch: [2/4] Iters:[20500/40036] loss 0.0521, vq_loss 0.0293, rec_loss 0.0228, wasserstein_loss 0.0352, quant_error 0.0852, codebook_utilization 0.0767, codebook_perplexity 7428.9331,
Train Epoch: [2/4] Iters:[20510/40036] loss 0.0528, vq_loss 0.0302, rec_loss 0.0227, wasserstein_loss 0.0372, quant_error 0.0839, codebook_utilization 0.0767, codebook_perplexity 7416.2324,
Train Epoch: [2/4] Iters:[20520/40036] loss 0.0513, vq_loss 0.0288, rec_loss 0.0225, wasserstein_loss 0.0345, quant_error 0.0841, codebook_utilization 0.0765, codebook_perplexity 7386.4178,
Train Epoch: [2/4] Iters:[20530/40036] loss 0.0492, vq_loss 0.0271, rec_loss 0.0221, wasserstein_loss 0.0313, quant_error 0.0835, codebook_utilization 0.0765, codebook_perplexity 7390.5137,
Train Epoch: [2/4] Iters:[20540/40036] loss 0.0482, vq_loss 0.0260, rec_loss 0.0222, wasserstein_loss 0.0291, quant_error 0.0834, codebook_utilization 0.0766, codebook_perplexity 7397.1988,
Train Epoch: [2/4] Iters:[20550/40036] loss 0.0491, vq_loss 0.0263, rec_loss 0.0228, wasserstein_loss 0.0294, quant_error 0.0843, codebook_utilization 0.0765, codebook_perplexity 7387.5465,
Train Epoch: [2/4] Iters:[20560/40036] loss 0.0509, vq_loss 0.0280, rec_loss 0.0229, wasserstein_loss 0.0327, quant_error 0.0848, codebook_utilization 0.0765, codebook_perplexity 7396.1320,
Train Epoch: [2/4] Iters:[20570/40036] loss 0.0521, vq_loss 0.0293, rec_loss 0.0228, wasserstein_loss 0.0355, quant_error 0.0841, codebook_utilization 0.0766, codebook_perplexity 7401.0327,
Train Epoch: [2/4] Iters:[20580/40036] loss 0.0531, vq_loss 0.0305, rec_loss 0.0226, wasserstein_loss 0.0381, quant_error 0.0832, codebook_utilization 0.0764, codebook_perplexity 7377.9110,
Train Epoch: [2/4] Iters:[20590/40036] loss 0.0542, vq_loss 0.0319, rec_loss 0.0222, wasserstein_loss 0.0412, quant_error 0.0826, codebook_utilization 0.0764, codebook_perplexity 7375.4196,
Train Epoch: [2/4] Iters:[20600/40036] loss 0.0533, vq_loss 0.0316, rec_loss 0.0217, wasserstein_loss 0.0406, quant_error 0.0819, codebook_utilization 0.0765, codebook_perplexity 7379.9377,
Train Epoch: [2/4] Iters:[20610/40036] loss 0.0523, vq_loss 0.0308, rec_loss 0.0216, wasserstein_loss 0.0390, quant_error 0.0819, codebook_utilization 0.0764, codebook_perplexity 7374.8316,
Train Epoch: [2/4] Iters:[20620/40036] loss 0.0532, vq_loss 0.0317, rec_loss 0.0216, wasserstein_loss 0.0407, quant_error 0.0824, codebook_utilization 0.0765, codebook_perplexity 7374.4589,
Train Epoch: [2/4] Iters:[20630/40036] loss 0.0527, vq_loss 0.0306, rec_loss 0.0222, wasserstein_loss 0.0382, quant_error 0.0834, codebook_utilization 0.0767, codebook_perplexity 7412.0660,
Train Epoch: [2/4] Iters:[20640/40036] loss 0.0522, vq_loss 0.0300, rec_loss 0.0222, wasserstein_loss 0.0371, quant_error 0.0835, codebook_utilization 0.0767, codebook_perplexity 7419.4579,
Train Epoch: [2/4] Iters:[20650/40036] loss 0.0526, vq_loss 0.0303, rec_loss 0.0223, wasserstein_loss 0.0377, quant_error 0.0830, codebook_utilization 0.0766, codebook_perplexity 7396.8789,
Train Epoch: [2/4] Iters:[20660/40036] loss 0.0539, vq_loss 0.0313, rec_loss 0.0226, wasserstein_loss 0.0397, quant_error 0.0836, codebook_utilization 0.0766, codebook_perplexity 7397.8618,
Train Epoch: [2/4] Iters:[20670/40036] loss 0.0538, vq_loss 0.0307, rec_loss 0.0231, wasserstein_loss 0.0384, quant_error 0.0838, codebook_utilization 0.0767, codebook_perplexity 7419.3563,
Train Epoch: [2/4] Iters:[20680/40036] loss 0.0540, vq_loss 0.0314, rec_loss 0.0226, wasserstein_loss 0.0398, quant_error 0.0837, codebook_utilization 0.0766, codebook_perplexity 7395.6271,
Train Epoch: [2/4] Iters:[20690/40036] loss 0.0551, vq_loss 0.0324, rec_loss 0.0227, wasserstein_loss 0.0418, quant_error 0.0834, codebook_utilization 0.0765, codebook_perplexity 7378.9300,
Train Epoch: [2/4] Iters:[20700/40036] loss 0.0572, vq_loss 0.0347, rec_loss 0.0225, wasserstein_loss 0.0462, quant_error 0.0843, codebook_utilization 0.0766, codebook_perplexity 7399.3711,
Train Epoch: [2/4] Iters:[20710/40036] loss 0.0542, vq_loss 0.0319, rec_loss 0.0223, wasserstein_loss 0.0408, quant_error 0.0838, codebook_utilization 0.0765, codebook_perplexity 7390.6646,
Train Epoch: [2/4] Iters:[20720/40036] loss 0.0508, vq_loss 0.0289, rec_loss 0.0219, wasserstein_loss 0.0348, quant_error 0.0837, codebook_utilization 0.0765, codebook_perplexity 7390.9822,
Train Epoch: [2/4] Iters:[20730/40036] loss 0.0493, vq_loss 0.0275, rec_loss 0.0218, wasserstein_loss 0.0322, quant_error 0.0831, codebook_utilization 0.0766, codebook_perplexity 7394.2740,
Train Epoch: [2/4] Iters:[20740/40036] loss 0.0478, vq_loss 0.0257, rec_loss 0.0221, wasserstein_loss 0.0281, quant_error 0.0846, codebook_utilization 0.0765, codebook_perplexity 7393.0522,
Train Epoch: [2/4] Iters:[20750/40036] loss 0.0477, vq_loss 0.0256, rec_loss 0.0221, wasserstein_loss 0.0281, quant_error 0.0841, codebook_utilization 0.0765, codebook_perplexity 7386.0222,
Train Epoch: [2/4] Iters:[20760/40036] loss 0.0511, vq_loss 0.0294, rec_loss 0.0217, wasserstein_loss 0.0361, quant_error 0.0828, codebook_utilization 0.0765, codebook_perplexity 7370.2269,
Train Epoch: [2/4] Iters:[20770/40036] loss 0.0549, vq_loss 0.0334, rec_loss 0.0215, wasserstein_loss 0.0439, quant_error 0.0832, codebook_utilization 0.0764, codebook_perplexity 7364.2309,
Train Epoch: [2/4] Iters:[20780/40036] loss 0.0562, vq_loss 0.0343, rec_loss 0.0219, wasserstein_loss 0.0455, quant_error 0.0845, codebook_utilization 0.0764, codebook_perplexity 7368.3308,
Train Epoch: [2/4] Iters:[20790/40036] loss 0.0567, vq_loss 0.0350, rec_loss 0.0218, wasserstein_loss 0.0469, quant_error 0.0839, codebook_utilization 0.0765, codebook_perplexity 7386.2934,
Train Epoch: [2/4] Iters:[20800/40036] loss 0.0587, vq_loss 0.0370, rec_loss 0.0217, wasserstein_loss 0.0509, quant_error 0.0842, codebook_utilization 0.0764, codebook_perplexity 7365.8801,
Train Epoch: [2/4] Iters:[20810/40036] loss 0.0580, vq_loss 0.0358, rec_loss 0.0222, wasserstein_loss 0.0481, quant_error 0.0856, codebook_utilization 0.0764, codebook_perplexity 7372.6420,
Train Epoch: [2/4] Iters:[20820/40036] loss 0.0565, vq_loss 0.0339, rec_loss 0.0226, wasserstein_loss 0.0442, quant_error 0.0860, codebook_utilization 0.0765, codebook_perplexity 7372.6089,
Train Epoch: [2/4] Iters:[20830/40036] loss 0.0566, vq_loss 0.0342, rec_loss 0.0224, wasserstein_loss 0.0450, quant_error 0.0854, codebook_utilization 0.0765, codebook_perplexity 7387.6435,
Train Epoch: [2/4] Iters:[20840/40036] loss 0.0566, vq_loss 0.0343, rec_loss 0.0223, wasserstein_loss 0.0452, quant_error 0.0850, codebook_utilization 0.0765, codebook_perplexity 7385.9016,
Train Epoch: [2/4] Iters:[20850/40036] loss 0.0533, vq_loss 0.0309, rec_loss 0.0224, wasserstein_loss 0.0382, quant_error 0.0855, codebook_utilization 0.0766, codebook_perplexity 7404.7728,
Train Epoch: [2/4] Iters:[20860/40036] loss 0.0516, vq_loss 0.0292, rec_loss 0.0223, wasserstein_loss 0.0351, quant_error 0.0850, codebook_utilization 0.0767, codebook_perplexity 7419.9663,
Train Epoch: [2/4] Iters:[20870/40036] loss 0.0502, vq_loss 0.0282, rec_loss 0.0221, wasserstein_loss 0.0330, quant_error 0.0847, codebook_utilization 0.0767, codebook_perplexity 7420.0781,
Train Epoch: [2/4] Iters:[20880/40036] loss 0.0499, vq_loss 0.0276, rec_loss 0.0223, wasserstein_loss 0.0318, quant_error 0.0851, codebook_utilization 0.0767, codebook_perplexity 7430.5515,
Train Epoch: [2/4] Iters:[20890/40036] loss 0.0519, vq_loss 0.0299, rec_loss 0.0221, wasserstein_loss 0.0364, quant_error 0.0847, codebook_utilization 0.0768, codebook_perplexity 7438.5561,
Train Epoch: [2/4] Iters:[20900/40036] loss 0.0521, vq_loss 0.0300, rec_loss 0.0221, wasserstein_loss 0.0370, quant_error 0.0840, codebook_utilization 0.0768, codebook_perplexity 7444.8124,
Train Epoch: [2/4] Iters:[20910/40036] loss 0.0519, vq_loss 0.0298, rec_loss 0.0221, wasserstein_loss 0.0366, quant_error 0.0840, codebook_utilization 0.0768, codebook_perplexity 7435.7666,
Train Epoch: [2/4] Iters:[20920/40036] loss 0.0522, vq_loss 0.0301, rec_loss 0.0221, wasserstein_loss 0.0372, quant_error 0.0837, codebook_utilization 0.0767, codebook_perplexity 7432.4289,
Train Epoch: [2/4] Iters:[20930/40036] loss 0.0516, vq_loss 0.0298, rec_loss 0.0219, wasserstein_loss 0.0365, quant_error 0.0838, codebook_utilization 0.0767, codebook_perplexity 7424.6810,
Train Epoch: [2/4] Iters:[20940/40036] loss 0.0496, vq_loss 0.0276, rec_loss 0.0221, wasserstein_loss 0.0319, quant_error 0.0843, codebook_utilization 0.0767, codebook_perplexity 7414.2046,
Train Epoch: [2/4] Iters:[20950/40036] loss 0.0523, vq_loss 0.0304, rec_loss 0.0219, wasserstein_loss 0.0376, quant_error 0.0843, codebook_utilization 0.0767, codebook_perplexity 7416.0742,
Train Epoch: [2/4] Iters:[20960/40036] loss 0.0529, vq_loss 0.0312, rec_loss 0.0217, wasserstein_loss 0.0394, quant_error 0.0837, codebook_utilization 0.0767, codebook_perplexity 7426.4623,
Train Epoch: [2/4] Iters:[20970/40036] loss 0.0563, vq_loss 0.0341, rec_loss 0.0222, wasserstein_loss 0.0448, quant_error 0.0849, codebook_utilization 0.0768, codebook_perplexity 7441.2131,
Train Epoch: [2/4] Iters:[20980/40036] loss 0.0567, vq_loss 0.0344, rec_loss 0.0223, wasserstein_loss 0.0455, quant_error 0.0844, codebook_utilization 0.0767, codebook_perplexity 7430.0003,
Train Epoch: [2/4] Iters:[20990/40036] loss 0.0563, vq_loss 0.0341, rec_loss 0.0221, wasserstein_loss 0.0450, quant_error 0.0846, codebook_utilization 0.0766, codebook_perplexity 7402.8192,
Train Epoch: [2/4] Iters:[21000/40036] loss 0.0528, vq_loss 0.0307, rec_loss 0.0221, wasserstein_loss 0.0383, quant_error 0.0844, codebook_utilization 0.0766, codebook_perplexity 7399.1897,
Train Epoch: [2/4] Iters:[21010/40036] loss 0.0542, vq_loss 0.0315, rec_loss 0.0227, wasserstein_loss 0.0392, quant_error 0.0865, codebook_utilization 0.0766, codebook_perplexity 7410.1883,
Train Epoch: [2/4] Iters:[21020/40036] loss 0.0509, vq_loss 0.0289, rec_loss 0.0220, wasserstein_loss 0.0347, quant_error 0.0842, codebook_utilization 0.0765, codebook_perplexity 7391.7715,
Train Epoch: [2/4] Iters:[21030/40036] loss 0.0495, vq_loss 0.0278, rec_loss 0.0217, wasserstein_loss 0.0325, quant_error 0.0842, codebook_utilization 0.0765, codebook_perplexity 7384.0825,
Train Epoch: [2/4] Iters:[21040/40036] loss 0.0500, vq_loss 0.0285, rec_loss 0.0216, wasserstein_loss 0.0338, quant_error 0.0842, codebook_utilization 0.0766, codebook_perplexity 7401.7566,
