dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_50000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_4
saver_name_pre: wasserstein_quantizer_4_ImageNet_model_50000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.9623, vq_loss 0.5435, rec_loss 0.4188, wasserstein_loss 1.0498, quant_error 0.1351, codebook_utilization 0.0480, codebook_perplexity 928.4143,
Train Epoch: [2/4] Iters:[37710/40036] loss 0.0686, vq_loss 0.0456, rec_loss 0.0230, wasserstein_loss 0.0622, quant_error 0.1051, codebook_utilization 0.1462, codebook_perplexity 6944.2219,
Train Epoch: [2/4] Iters:[37720/40036] loss 0.0695, vq_loss 0.0464, rec_loss 0.0231, wasserstein_loss 0.0636, quant_error 0.1060, codebook_utilization 0.1462, codebook_perplexity 6943.5354,
Train Epoch: [2/4] Iters:[37730/40036] loss 0.0688, vq_loss 0.0457, rec_loss 0.0231, wasserstein_loss 0.0624, quant_error 0.1055, codebook_utilization 0.1462, codebook_perplexity 6943.7729,
Train Epoch: [2/4] Iters:[37740/40036] loss 0.0753, vq_loss 0.0523, rec_loss 0.0230, wasserstein_loss 0.0756, quant_error 0.1051, codebook_utilization 0.1458, codebook_perplexity 6908.1898,
Train Epoch: [2/4] Iters:[37750/40036] loss 0.0726, vq_loss 0.0503, rec_loss 0.0223, wasserstein_loss 0.0718, quant_error 0.1050, codebook_utilization 0.1456, codebook_perplexity 6888.3635,
Train Epoch: [2/4] Iters:[37760/40036] loss 0.0704, vq_loss 0.0481, rec_loss 0.0223, wasserstein_loss 0.0674, quant_error 0.1044, codebook_utilization 0.1456, codebook_perplexity 6887.9014,
Train Epoch: [2/4] Iters:[37770/40036] loss 0.0715, vq_loss 0.0497, rec_loss 0.0218, wasserstein_loss 0.0711, quant_error 0.1030, codebook_utilization 0.1458, codebook_perplexity 6905.7074,
Train Epoch: [2/4] Iters:[37780/40036] loss 0.0718, vq_loss 0.0504, rec_loss 0.0213, wasserstein_loss 0.0723, quant_error 0.1036, codebook_utilization 0.1459, codebook_perplexity 6912.2482,
Train Epoch: [2/4] Iters:[37790/40036] loss 0.0675, vq_loss 0.0457, rec_loss 0.0218, wasserstein_loss 0.0623, quant_error 0.1057, codebook_utilization 0.1463, codebook_perplexity 6950.9676,
Train Epoch: [2/4] Iters:[37800/40036] loss 0.0679, vq_loss 0.0461, rec_loss 0.0218, wasserstein_loss 0.0634, quant_error 0.1049, codebook_utilization 0.1463, codebook_perplexity 6955.5951,
Train Epoch: [2/4] Iters:[37810/40036] loss 0.0680, vq_loss 0.0461, rec_loss 0.0219, wasserstein_loss 0.0632, quant_error 0.1057, codebook_utilization 0.1462, codebook_perplexity 6942.2361,
Train Epoch: [2/4] Iters:[37820/40036] loss 0.0685, vq_loss 0.0464, rec_loss 0.0221, wasserstein_loss 0.0638, quant_error 0.1054, codebook_utilization 0.1458, codebook_perplexity 6913.1263,
Train Epoch: [2/4] Iters:[37830/40036] loss 0.0711, vq_loss 0.0488, rec_loss 0.0224, wasserstein_loss 0.0689, quant_error 0.1042, codebook_utilization 0.1457, codebook_perplexity 6902.9080,
Train Epoch: [2/4] Iters:[37840/40036] loss 0.0680, vq_loss 0.0464, rec_loss 0.0216, wasserstein_loss 0.0648, quant_error 0.1020, codebook_utilization 0.1455, codebook_perplexity 6885.4551,
Train Epoch: [2/4] Iters:[37850/40036] loss 0.0682, vq_loss 0.0465, rec_loss 0.0216, wasserstein_loss 0.0650, quant_error 0.1019, codebook_utilization 0.1456, codebook_perplexity 6894.3892,
Train Epoch: [2/4] Iters:[37860/40036] loss 0.0666, vq_loss 0.0451, rec_loss 0.0215, wasserstein_loss 0.0620, quant_error 0.1022, codebook_utilization 0.1457, codebook_perplexity 6908.9075,
Train Epoch: [2/4] Iters:[37870/40036] loss 0.0629, vq_loss 0.0412, rec_loss 0.0217, wasserstein_loss 0.0542, quant_error 0.1027, codebook_utilization 0.1458, codebook_perplexity 6915.0148,
Train Epoch: [2/4] Iters:[37880/40036] loss 0.0614, vq_loss 0.0393, rec_loss 0.0221, wasserstein_loss 0.0499, quant_error 0.1043, codebook_utilization 0.1459, codebook_perplexity 6920.8053,
Train Epoch: [2/4] Iters:[37890/40036] loss 0.0625, vq_loss 0.0397, rec_loss 0.0228, wasserstein_loss 0.0503, quant_error 0.1059, codebook_utilization 0.1462, codebook_perplexity 6944.6339,
Train Epoch: [2/4] Iters:[37900/40036] loss 0.0616, vq_loss 0.0389, rec_loss 0.0227, wasserstein_loss 0.0487, quant_error 0.1059, codebook_utilization 0.1463, codebook_perplexity 6948.8399,
Train Epoch: [2/4] Iters:[37910/40036] loss 0.0612, vq_loss 0.0383, rec_loss 0.0229, wasserstein_loss 0.0476, quant_error 0.1056, codebook_utilization 0.1462, codebook_perplexity 6927.6502,
Train Epoch: [2/4] Iters:[37920/40036] loss 0.0626, vq_loss 0.0395, rec_loss 0.0231, wasserstein_loss 0.0499, quant_error 0.1059, codebook_utilization 0.1463, codebook_perplexity 6939.5029,
Train Epoch: [2/4] Iters:[37930/40036] loss 0.0678, vq_loss 0.0450, rec_loss 0.0228, wasserstein_loss 0.0610, quant_error 0.1051, codebook_utilization 0.1462, codebook_perplexity 6940.5150,
Train Epoch: [2/4] Iters:[37940/40036] loss 0.0689, vq_loss 0.0462, rec_loss 0.0227, wasserstein_loss 0.0637, quant_error 0.1042, codebook_utilization 0.1461, codebook_perplexity 6932.2026,
Train Epoch: [2/4] Iters:[37950/40036] loss 0.0689, vq_loss 0.0461, rec_loss 0.0228, wasserstein_loss 0.0635, quant_error 0.1042, codebook_utilization 0.1460, codebook_perplexity 6928.9694,
Train Epoch: [2/4] Iters:[37960/40036] loss 0.0690, vq_loss 0.0462, rec_loss 0.0229, wasserstein_loss 0.0634, quant_error 0.1049, codebook_utilization 0.1465, codebook_perplexity 6974.2482,
Train Epoch: [2/4] Iters:[37970/40036] loss 0.0685, vq_loss 0.0458, rec_loss 0.0226, wasserstein_loss 0.0630, quant_error 0.1042, codebook_utilization 0.1462, codebook_perplexity 6943.4576,
Train Epoch: [2/4] Iters:[37980/40036] loss 0.0618, vq_loss 0.0394, rec_loss 0.0224, wasserstein_loss 0.0507, quant_error 0.1026, codebook_utilization 0.1457, codebook_perplexity 6898.8691,
Train Epoch: [2/4] Iters:[37990/40036] loss 0.0630, vq_loss 0.0410, rec_loss 0.0220, wasserstein_loss 0.0541, quant_error 0.1016, codebook_utilization 0.1455, codebook_perplexity 6877.0817,
Train Epoch: [2/4] Iters:[38000/40036] loss 0.0639, vq_loss 0.0415, rec_loss 0.0224, wasserstein_loss 0.0547, quant_error 0.1033, codebook_utilization 0.1455, codebook_perplexity 6880.3393,
Train Epoch: [2/4] Iters:[38010/40036] loss 0.0644, vq_loss 0.0420, rec_loss 0.0224, wasserstein_loss 0.0555, quant_error 0.1035, codebook_utilization 0.1453, codebook_perplexity 6857.9921,
Train Epoch: [2/4] Iters:[38020/40036] loss 0.0653, vq_loss 0.0429, rec_loss 0.0224, wasserstein_loss 0.0573, quant_error 0.1036, codebook_utilization 0.1456, codebook_perplexity 6884.5171,
Train Epoch: [2/4] Iters:[38030/40036] loss 0.0651, vq_loss 0.0430, rec_loss 0.0221, wasserstein_loss 0.0572, quant_error 0.1047, codebook_utilization 0.1461, codebook_perplexity 6925.0240,
Train Epoch: [2/4] Iters:[38040/40036] loss 0.0620, vq_loss 0.0395, rec_loss 0.0225, wasserstein_loss 0.0499, quant_error 0.1062, codebook_utilization 0.1464, codebook_perplexity 6952.8167,
Train Epoch: [2/4] Iters:[38050/40036] loss 0.0602, vq_loss 0.0379, rec_loss 0.0223, wasserstein_loss 0.0471, quant_error 0.1044, codebook_utilization 0.1464, codebook_perplexity 6947.3540,
Train Epoch: [2/4] Iters:[38060/40036] loss 0.0585, vq_loss 0.0363, rec_loss 0.0222, wasserstein_loss 0.0442, quant_error 0.1034, codebook_utilization 0.1463, codebook_perplexity 6936.9354,
Train Epoch: [2/4] Iters:[38070/40036] loss 0.0584, vq_loss 0.0359, rec_loss 0.0225, wasserstein_loss 0.0434, quant_error 0.1034, codebook_utilization 0.1465, codebook_perplexity 6948.3065,
Train Epoch: [2/4] Iters:[38080/40036] loss 0.0575, vq_loss 0.0348, rec_loss 0.0227, wasserstein_loss 0.0410, quant_error 0.1038, codebook_utilization 0.1464, codebook_perplexity 6939.7148,
Train Epoch: [2/4] Iters:[38090/40036] loss 0.0591, vq_loss 0.0364, rec_loss 0.0227, wasserstein_loss 0.0443, quant_error 0.1037, codebook_utilization 0.1463, codebook_perplexity 6928.8022,
Train Epoch: [2/4] Iters:[38100/40036] loss 0.0628, vq_loss 0.0403, rec_loss 0.0225, wasserstein_loss 0.0522, quant_error 0.1032, codebook_utilization 0.1461, codebook_perplexity 6928.4634,
Train Epoch: [2/4] Iters:[38110/40036] loss 0.0630, vq_loss 0.0403, rec_loss 0.0227, wasserstein_loss 0.0522, quant_error 0.1032, codebook_utilization 0.1461, codebook_perplexity 6931.4112,
Train Epoch: [2/4] Iters:[38120/40036] loss 0.0657, vq_loss 0.0435, rec_loss 0.0222, wasserstein_loss 0.0585, quant_error 0.1033, codebook_utilization 0.1459, codebook_perplexity 6915.3350,
Train Epoch: [2/4] Iters:[38130/40036] loss 0.0671, vq_loss 0.0443, rec_loss 0.0228, wasserstein_loss 0.0601, quant_error 0.1038, codebook_utilization 0.1458, codebook_perplexity 6899.8253,
Train Epoch: [2/4] Iters:[38140/40036] loss 0.0662, vq_loss 0.0437, rec_loss 0.0225, wasserstein_loss 0.0590, quant_error 0.1033, codebook_utilization 0.1460, codebook_perplexity 6917.8463,
Train Epoch: [2/4] Iters:[38150/40036] loss 0.0690, vq_loss 0.0467, rec_loss 0.0224, wasserstein_loss 0.0646, quant_error 0.1043, codebook_utilization 0.1460, codebook_perplexity 6908.9260,
Train Epoch: [2/4] Iters:[38160/40036] loss 0.0709, vq_loss 0.0485, rec_loss 0.0223, wasserstein_loss 0.0682, quant_error 0.1052, codebook_utilization 0.1463, codebook_perplexity 6933.0120,
Train Epoch: [2/4] Iters:[38170/40036] loss 0.0692, vq_loss 0.0464, rec_loss 0.0228, wasserstein_loss 0.0639, quant_error 0.1054, codebook_utilization 0.1463, codebook_perplexity 6940.8701,
Train Epoch: [2/4] Iters:[38180/40036] loss 0.0690, vq_loss 0.0465, rec_loss 0.0226, wasserstein_loss 0.0642, quant_error 0.1047, codebook_utilization 0.1465, codebook_perplexity 6964.7333,
Train Epoch: [2/4] Iters:[38190/40036] loss 0.0685, vq_loss 0.0458, rec_loss 0.0227, wasserstein_loss 0.0628, quant_error 0.1049, codebook_utilization 0.1463, codebook_perplexity 6943.4899,
Train Epoch: [2/4] Iters:[38200/40036] loss 0.0667, vq_loss 0.0440, rec_loss 0.0227, wasserstein_loss 0.0591, quant_error 0.1055, codebook_utilization 0.1462, codebook_perplexity 6940.2499,
Train Epoch: [2/4] Iters:[38210/40036] loss 0.0715, vq_loss 0.0490, rec_loss 0.0225, wasserstein_loss 0.0692, quant_error 0.1047, codebook_utilization 0.1459, codebook_perplexity 6916.6486,
Train Epoch: [2/4] Iters:[38220/40036] loss 0.0725, vq_loss 0.0500, rec_loss 0.0226, wasserstein_loss 0.0709, quant_error 0.1056, codebook_utilization 0.1460, codebook_perplexity 6927.4769,
Train Epoch: [2/4] Iters:[38230/40036] loss 0.0728, vq_loss 0.0500, rec_loss 0.0228, wasserstein_loss 0.0706, quant_error 0.1072, codebook_utilization 0.1461, codebook_perplexity 6927.8793,
Train Epoch: [2/4] Iters:[38240/40036] loss 0.0715, vq_loss 0.0488, rec_loss 0.0227, wasserstein_loss 0.0684, quant_error 0.1061, codebook_utilization 0.1459, codebook_perplexity 6916.1802,
Train Epoch: [2/4] Iters:[38250/40036] loss 0.0688, vq_loss 0.0461, rec_loss 0.0227, wasserstein_loss 0.0631, quant_error 0.1059, codebook_utilization 0.1462, codebook_perplexity 6945.1201,
Train Epoch: [2/4] Iters:[38260/40036] loss 0.0607, vq_loss 0.0382, rec_loss 0.0225, wasserstein_loss 0.0473, quant_error 0.1056, codebook_utilization 0.1462, codebook_perplexity 6946.1496,
Train Epoch: [2/4] Iters:[38270/40036] loss 0.0574, vq_loss 0.0353, rec_loss 0.0221, wasserstein_loss 0.0419, quant_error 0.1044, codebook_utilization 0.1459, codebook_perplexity 6908.7166,
Train Epoch: [2/4] Iters:[38280/40036] loss 0.0557, vq_loss 0.0339, rec_loss 0.0218, wasserstein_loss 0.0395, quant_error 0.1031, codebook_utilization 0.1458, codebook_perplexity 6906.7631,
Train Epoch: [2/4] Iters:[38290/40036] loss 0.0554, vq_loss 0.0336, rec_loss 0.0218, wasserstein_loss 0.0386, quant_error 0.1040, codebook_utilization 0.1460, codebook_perplexity 6926.8692,
Train Epoch: [2/4] Iters:[38300/40036] loss 0.0567, vq_loss 0.0351, rec_loss 0.0216, wasserstein_loss 0.0415, quant_error 0.1042, codebook_utilization 0.1459, codebook_perplexity 6915.0928,
Train Epoch: [2/4] Iters:[38310/40036] loss 0.0601, vq_loss 0.0378, rec_loss 0.0223, wasserstein_loss 0.0470, quant_error 0.1044, codebook_utilization 0.1461, codebook_perplexity 6931.2473,
Train Epoch: [2/4] Iters:[38320/40036] loss 0.0614, vq_loss 0.0390, rec_loss 0.0224, wasserstein_loss 0.0490, quant_error 0.1050, codebook_utilization 0.1463, codebook_perplexity 6952.3291,
Train Epoch: [2/4] Iters:[38330/40036] loss 0.0620, vq_loss 0.0396, rec_loss 0.0224, wasserstein_loss 0.0501, quant_error 0.1056, codebook_utilization 0.1461, codebook_perplexity 6935.4925,
Train Epoch: [2/4] Iters:[38340/40036] loss 0.0631, vq_loss 0.0407, rec_loss 0.0224, wasserstein_loss 0.0525, quant_error 0.1052, codebook_utilization 0.1459, codebook_perplexity 6913.9157,
Train Epoch: [2/4] Iters:[38350/40036] loss 0.0598, vq_loss 0.0374, rec_loss 0.0225, wasserstein_loss 0.0461, quant_error 0.1042, codebook_utilization 0.1456, codebook_perplexity 6889.4384,
Train Epoch: [2/4] Iters:[38360/40036] loss 0.0581, vq_loss 0.0361, rec_loss 0.0220, wasserstein_loss 0.0438, quant_error 0.1032, codebook_utilization 0.1453, codebook_perplexity 6866.3490,
Train Epoch: [2/4] Iters:[38370/40036] loss 0.0572, vq_loss 0.0350, rec_loss 0.0222, wasserstein_loss 0.0417, quant_error 0.1026, codebook_utilization 0.1453, codebook_perplexity 6865.5146,
Train Epoch: [2/4] Iters:[38380/40036] loss 0.0589, vq_loss 0.0365, rec_loss 0.0223, wasserstein_loss 0.0451, quant_error 0.1017, codebook_utilization 0.1453, codebook_perplexity 6869.6271,
Train Epoch: [2/4] Iters:[38390/40036] loss 0.0583, vq_loss 0.0357, rec_loss 0.0226, wasserstein_loss 0.0432, quant_error 0.1024, codebook_utilization 0.1456, codebook_perplexity 6893.1350,
Train Epoch: [2/4] Iters:[38400/40036] loss 0.0617, vq_loss 0.0388, rec_loss 0.0229, wasserstein_loss 0.0495, quant_error 0.1027, codebook_utilization 0.1458, codebook_perplexity 6907.7429,
Train Epoch: [2/4] Iters:[38410/40036] loss 0.0621, vq_loss 0.0393, rec_loss 0.0228, wasserstein_loss 0.0504, quant_error 0.1025, codebook_utilization 0.1458, codebook_perplexity 6912.3220,
Train Epoch: [2/4] Iters:[38420/40036] loss 0.0608, vq_loss 0.0386, rec_loss 0.0222, wasserstein_loss 0.0493, quant_error 0.1017, codebook_utilization 0.1459, codebook_perplexity 6921.8292,
Train Epoch: [2/4] Iters:[38430/40036] loss 0.0607, vq_loss 0.0387, rec_loss 0.0219, wasserstein_loss 0.0491, quant_error 0.1031, codebook_utilization 0.1459, codebook_perplexity 6922.8978,
Train Epoch: [2/4] Iters:[38440/40036] loss 0.0651, vq_loss 0.0435, rec_loss 0.0216, wasserstein_loss 0.0589, quant_error 0.1021, codebook_utilization 0.1458, codebook_perplexity 6912.3360,
Train Epoch: [2/4] Iters:[38450/40036] loss 0.0619, vq_loss 0.0405, rec_loss 0.0214, wasserstein_loss 0.0528, quant_error 0.1023, codebook_utilization 0.1459, codebook_perplexity 6923.3383,
Train Epoch: [2/4] Iters:[38460/40036] loss 0.0608, vq_loss 0.0395, rec_loss 0.0214, wasserstein_loss 0.0504, quant_error 0.1036, codebook_utilization 0.1460, codebook_perplexity 6927.1169,
Train Epoch: [2/4] Iters:[38470/40036] loss 0.0632, vq_loss 0.0411, rec_loss 0.0221, wasserstein_loss 0.0532, quant_error 0.1054, codebook_utilization 0.1460, codebook_perplexity 6916.0164,
Train Epoch: [2/4] Iters:[38480/40036] loss 0.0640, vq_loss 0.0420, rec_loss 0.0219, wasserstein_loss 0.0556, quant_error 0.1034, codebook_utilization 0.1459, codebook_perplexity 6912.3907,
Train Epoch: [2/4] Iters:[38490/40036] loss 0.0627, vq_loss 0.0404, rec_loss 0.0223, wasserstein_loss 0.0519, quant_error 0.1049, codebook_utilization 0.1457, codebook_perplexity 6896.4561,
Train Epoch: [2/4] Iters:[38500/40036] loss 0.0674, vq_loss 0.0451, rec_loss 0.0222, wasserstein_loss 0.0613, quant_error 0.1051, codebook_utilization 0.1456, codebook_perplexity 6882.2294,
Train Epoch: [2/4] Iters:[38510/40036] loss 0.0696, vq_loss 0.0470, rec_loss 0.0226, wasserstein_loss 0.0651, quant_error 0.1048, codebook_utilization 0.1458, codebook_perplexity 6906.3404,
Train Epoch: [2/4] Iters:[38520/40036] loss 0.0703, vq_loss 0.0477, rec_loss 0.0226, wasserstein_loss 0.0665, quant_error 0.1050, codebook_utilization 0.1460, codebook_perplexity 6919.2192,
Train Epoch: [2/4] Iters:[38530/40036] loss 0.0721, vq_loss 0.0486, rec_loss 0.0235, wasserstein_loss 0.0677, quant_error 0.1075, codebook_utilization 0.1461, codebook_perplexity 6930.8639,
Train Epoch: [2/4] Iters:[38540/40036] loss 0.0706, vq_loss 0.0471, rec_loss 0.0235, wasserstein_loss 0.0650, quant_error 0.1065, codebook_utilization 0.1462, codebook_perplexity 6935.4547,
Train Epoch: [2/4] Iters:[38550/40036] loss 0.0676, vq_loss 0.0441, rec_loss 0.0235, wasserstein_loss 0.0587, quant_error 0.1070, codebook_utilization 0.1463, codebook_perplexity 6945.4504,
Train Epoch: [2/4] Iters:[38560/40036] loss 0.0659, vq_loss 0.0426, rec_loss 0.0233, wasserstein_loss 0.0560, quant_error 0.1061, codebook_utilization 0.1462, codebook_perplexity 6935.0864,
Train Epoch: [2/4] Iters:[38570/40036] loss 0.0656, vq_loss 0.0428, rec_loss 0.0228, wasserstein_loss 0.0569, quant_error 0.1041, codebook_utilization 0.1462, codebook_perplexity 6939.1040,
Train Epoch: [2/4] Iters:[38580/40036] loss 0.0614, vq_loss 0.0394, rec_loss 0.0219, wasserstein_loss 0.0508, quant_error 0.1019, codebook_utilization 0.1462, codebook_perplexity 6940.4213,
Train Epoch: [2/4] Iters:[38590/40036] loss 0.0588, vq_loss 0.0372, rec_loss 0.0216, wasserstein_loss 0.0466, quant_error 0.1016, codebook_utilization 0.1462, codebook_perplexity 6939.7466,
Train Epoch: [2/4] Iters:[38600/40036] loss 0.0581, vq_loss 0.0365, rec_loss 0.0217, wasserstein_loss 0.0452, quant_error 0.1009, codebook_utilization 0.1461, codebook_perplexity 6940.6062,
Train Epoch: [2/4] Iters:[38610/40036] loss 0.0584, vq_loss 0.0366, rec_loss 0.0219, wasserstein_loss 0.0451, quant_error 0.1021, codebook_utilization 0.1460, codebook_perplexity 6925.9362,
Train Epoch: [2/4] Iters:[38620/40036] loss 0.0565, vq_loss 0.0344, rec_loss 0.0221, wasserstein_loss 0.0402, quant_error 0.1037, codebook_utilization 0.1459, codebook_perplexity 6911.5308,
Train Epoch: [2/4] Iters:[38630/40036] loss 0.0566, vq_loss 0.0345, rec_loss 0.0221, wasserstein_loss 0.0403, quant_error 0.1042, codebook_utilization 0.1455, codebook_perplexity 6879.6744,
Train Epoch: [2/4] Iters:[38640/40036] loss 0.0582, vq_loss 0.0359, rec_loss 0.0223, wasserstein_loss 0.0428, quant_error 0.1055, codebook_utilization 0.1455, codebook_perplexity 6877.3091,
Train Epoch: [2/4] Iters:[38650/40036] loss 0.0599, vq_loss 0.0372, rec_loss 0.0226, wasserstein_loss 0.0452, quant_error 0.1064, codebook_utilization 0.1455, codebook_perplexity 6869.8540,
Train Epoch: [2/4] Iters:[38660/40036] loss 0.0617, vq_loss 0.0389, rec_loss 0.0227, wasserstein_loss 0.0484, quant_error 0.1071, codebook_utilization 0.1454, codebook_perplexity 6860.2494,
Train Epoch: [2/4] Iters:[38670/40036] loss 0.0611, vq_loss 0.0387, rec_loss 0.0224, wasserstein_loss 0.0483, quant_error 0.1061, codebook_utilization 0.1451, codebook_perplexity 6840.5816,
Train Epoch: [2/4] Iters:[38680/40036] loss 0.0630, vq_loss 0.0401, rec_loss 0.0229, wasserstein_loss 0.0509, quant_error 0.1063, codebook_utilization 0.1454, codebook_perplexity 6871.8389,
Train Epoch: [2/4] Iters:[38690/40036] loss 0.0655, vq_loss 0.0425, rec_loss 0.0231, wasserstein_loss 0.0558, quant_error 0.1060, codebook_utilization 0.1457, codebook_perplexity 6896.9728,
Train Epoch: [2/4] Iters:[38700/40036] loss 0.0641, vq_loss 0.0416, rec_loss 0.0225, wasserstein_loss 0.0544, quant_error 0.1045, codebook_utilization 0.1456, codebook_perplexity 6890.9329,
Train Epoch: [2/4] Iters:[38710/40036] loss 0.0630, vq_loss 0.0405, rec_loss 0.0226, wasserstein_loss 0.0525, quant_error 0.1033, codebook_utilization 0.1459, codebook_perplexity 6919.4306,
Train Epoch: [2/4] Iters:[38720/40036] loss 0.0655, vq_loss 0.0429, rec_loss 0.0226, wasserstein_loss 0.0576, quant_error 0.1026, codebook_utilization 0.1459, codebook_perplexity 6918.8651,
Train Epoch: [2/4] Iters:[38730/40036] loss 0.0732, vq_loss 0.0507, rec_loss 0.0224, wasserstein_loss 0.0731, quant_error 0.1030, codebook_utilization 0.1458, codebook_perplexity 6903.7087,
Train Epoch: [2/4] Iters:[38740/40036] loss 0.0773, vq_loss 0.0547, rec_loss 0.0226, wasserstein_loss 0.0809, quant_error 0.1031, codebook_utilization 0.1457, codebook_perplexity 6893.7229,
Train Epoch: [2/4] Iters:[38750/40036] loss 0.0821, vq_loss 0.0593, rec_loss 0.0229, wasserstein_loss 0.0901, quant_error 0.1034, codebook_utilization 0.1456, codebook_perplexity 6882.0374,
Train Epoch: [2/4] Iters:[38760/40036] loss 0.0815, vq_loss 0.0589, rec_loss 0.0226, wasserstein_loss 0.0896, quant_error 0.1027, codebook_utilization 0.1454, codebook_perplexity 6865.5758,
Train Epoch: [2/4] Iters:[38770/40036] loss 0.0833, vq_loss 0.0605, rec_loss 0.0228, wasserstein_loss 0.0925, quant_error 0.1041, codebook_utilization 0.1457, codebook_perplexity 6894.1636,
Train Epoch: [2/4] Iters:[38780/40036] loss 0.0757, vq_loss 0.0530, rec_loss 0.0227, wasserstein_loss 0.0772, quant_error 0.1043, codebook_utilization 0.1458, codebook_perplexity 6908.7520,
Train Epoch: [2/4] Iters:[38790/40036] loss 0.0697, vq_loss 0.0472, rec_loss 0.0224, wasserstein_loss 0.0659, quant_error 0.1038, codebook_utilization 0.1459, codebook_perplexity 6920.8706,
Train Epoch: [2/4] Iters:[38800/40036] loss 0.0640, vq_loss 0.0417, rec_loss 0.0223, wasserstein_loss 0.0548, quant_error 0.1039, codebook_utilization 0.1460, codebook_perplexity 6929.2973,
Train Epoch: [2/4] Iters:[38810/40036] loss 0.0650, vq_loss 0.0423, rec_loss 0.0228, wasserstein_loss 0.0554, quant_error 0.1060, codebook_utilization 0.1461, codebook_perplexity 6942.3192,
Train Epoch: [2/4] Iters:[38820/40036] loss 0.0650, vq_loss 0.0422, rec_loss 0.0228, wasserstein_loss 0.0555, quant_error 0.1054, codebook_utilization 0.1460, codebook_perplexity 6931.0856,
Train Epoch: [2/4] Iters:[38830/40036] loss 0.0651, vq_loss 0.0421, rec_loss 0.0230, wasserstein_loss 0.0554, quant_error 0.1048, codebook_utilization 0.1460, codebook_perplexity 6936.8405,
Train Epoch: [2/4] Iters:[38840/40036] loss 0.0650, vq_loss 0.0416, rec_loss 0.0234, wasserstein_loss 0.0542, quant_error 0.1053, codebook_utilization 0.1460, codebook_perplexity 6933.2220,
Train Epoch: [2/4] Iters:[38850/40036] loss 0.0672, vq_loss 0.0438, rec_loss 0.0235, wasserstein_loss 0.0588, quant_error 0.1047, codebook_utilization 0.1460, codebook_perplexity 6929.3937,
Train Epoch: [2/4] Iters:[38860/40036] loss 0.0725, vq_loss 0.0499, rec_loss 0.0225, wasserstein_loss 0.0716, quant_error 0.1028, codebook_utilization 0.1457, codebook_perplexity 6896.4796,
Train Epoch: [2/4] Iters:[38870/40036] loss 0.0730, vq_loss 0.0505, rec_loss 0.0225, wasserstein_loss 0.0725, quant_error 0.1033, codebook_utilization 0.1457, codebook_perplexity 6903.2267,
Train Epoch: [2/4] Iters:[38880/40036] loss 0.0758, vq_loss 0.0537, rec_loss 0.0221, wasserstein_loss 0.0793, quant_error 0.1024, codebook_utilization 0.1453, codebook_perplexity 6863.2082,
Train Epoch: [2/4] Iters:[38890/40036] loss 0.0744, vq_loss 0.0530, rec_loss 0.0214, wasserstein_loss 0.0779, quant_error 0.1022, codebook_utilization 0.1452, codebook_perplexity 6851.3663,
Train Epoch: [2/4] Iters:[38900/40036] loss 0.0728, vq_loss 0.0511, rec_loss 0.0217, wasserstein_loss 0.0740, quant_error 0.1025, codebook_utilization 0.1453, codebook_perplexity 6863.6333,
Train Epoch: [2/4] Iters:[38910/40036] loss 0.0662, vq_loss 0.0440, rec_loss 0.0222, wasserstein_loss 0.0596, quant_error 0.1035, codebook_utilization 0.1455, codebook_perplexity 6873.4872,
Train Epoch: [2/4] Iters:[38920/40036] loss 0.0629, vq_loss 0.0407, rec_loss 0.0222, wasserstein_loss 0.0530, quant_error 0.1032, codebook_utilization 0.1454, codebook_perplexity 6871.4755,
Train Epoch: [2/4] Iters:[38930/40036] loss 0.0600, vq_loss 0.0374, rec_loss 0.0226, wasserstein_loss 0.0460, quant_error 0.1045, codebook_utilization 0.1458, codebook_perplexity 6911.1230,
Train Epoch: [2/4] Iters:[38940/40036] loss 0.0612, vq_loss 0.0383, rec_loss 0.0229, wasserstein_loss 0.0478, quant_error 0.1045, codebook_utilization 0.1458, codebook_perplexity 6904.8693,
Train Epoch: [2/4] Iters:[38950/40036] loss 0.0600, vq_loss 0.0370, rec_loss 0.0230, wasserstein_loss 0.0449, quant_error 0.1056, codebook_utilization 0.1459, codebook_perplexity 6916.6001,
