dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_50000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_50000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.6392, vq_loss 1.0204, rec_loss 0.3094, wasserstein_loss 1.6385, quant_error 1.4630, codebook_utilization 0.0142, codebook_perplexity 159.7048,
Train Epoch: [18/30] Iters:[1480/2187] loss 0.0529, vq_loss 0.0337, rec_loss 0.0096, wasserstein_loss 0.0487, quant_error 0.0678, codebook_utilization 0.1483, codebook_perplexity 7136.1306,
Train Epoch: [18/30] Iters:[1490/2187] loss 0.0567, vq_loss 0.0375, rec_loss 0.0096, wasserstein_loss 0.0563, quant_error 0.0682, codebook_utilization 0.1484, codebook_perplexity 7144.4807,
Train Epoch: [18/30] Iters:[1500/2187] loss 0.0562, vq_loss 0.0372, rec_loss 0.0095, wasserstein_loss 0.0559, quant_error 0.0673, codebook_utilization 0.1482, codebook_perplexity 7131.9852,
Train Epoch: [18/30] Iters:[1510/2187] loss 0.0560, vq_loss 0.0371, rec_loss 0.0094, wasserstein_loss 0.0560, quant_error 0.0662, codebook_utilization 0.1482, codebook_perplexity 7128.5579,
Train Epoch: [18/30] Iters:[1520/2187] loss 0.0551, vq_loss 0.0362, rec_loss 0.0095, wasserstein_loss 0.0538, quant_error 0.0672, codebook_utilization 0.1482, codebook_perplexity 7132.2742,
Train Epoch: [18/30] Iters:[1530/2187] loss 0.0492, vq_loss 0.0306, rec_loss 0.0093, wasserstein_loss 0.0426, quant_error 0.0673, codebook_utilization 0.1482, codebook_perplexity 7131.0490,
Train Epoch: [18/30] Iters:[1540/2187] loss 0.0435, vq_loss 0.0249, rec_loss 0.0093, wasserstein_loss 0.0313, quant_error 0.0671, codebook_utilization 0.1481, codebook_perplexity 7122.9339,
Train Epoch: [18/30] Iters:[1550/2187] loss 0.0467, vq_loss 0.0278, rec_loss 0.0094, wasserstein_loss 0.0372, quant_error 0.0674, codebook_utilization 0.1481, codebook_perplexity 7125.3017,
Train Epoch: [18/30] Iters:[1560/2187] loss 0.0518, vq_loss 0.0328, rec_loss 0.0095, wasserstein_loss 0.0469, quant_error 0.0679, codebook_utilization 0.1481, codebook_perplexity 7122.9841,
Train Epoch: [18/30] Iters:[1570/2187] loss 0.0525, vq_loss 0.0334, rec_loss 0.0096, wasserstein_loss 0.0483, quant_error 0.0672, codebook_utilization 0.1480, codebook_perplexity 7121.0786,
Train Epoch: [18/30] Iters:[1580/2187] loss 0.0539, vq_loss 0.0345, rec_loss 0.0097, wasserstein_loss 0.0504, quant_error 0.0676, codebook_utilization 0.1480, codebook_perplexity 7120.4044,
Train Epoch: [18/30] Iters:[1590/2187] loss 0.0530, vq_loss 0.0334, rec_loss 0.0098, wasserstein_loss 0.0481, quant_error 0.0681, codebook_utilization 0.1481, codebook_perplexity 7124.5059,
Train Epoch: [18/30] Iters:[1600/2187] loss 0.0500, vq_loss 0.0307, rec_loss 0.0097, wasserstein_loss 0.0426, quant_error 0.0682, codebook_utilization 0.1481, codebook_perplexity 7124.9083,
Train Epoch: [18/30] Iters:[1610/2187] loss 0.0488, vq_loss 0.0293, rec_loss 0.0097, wasserstein_loss 0.0398, quant_error 0.0686, codebook_utilization 0.1481, codebook_perplexity 7129.4774,
Train Epoch: [18/30] Iters:[1620/2187] loss 0.0497, vq_loss 0.0301, rec_loss 0.0098, wasserstein_loss 0.0412, quant_error 0.0691, codebook_utilization 0.1481, codebook_perplexity 7127.6036,
Train Epoch: [18/30] Iters:[1630/2187] loss 0.0540, vq_loss 0.0347, rec_loss 0.0096, wasserstein_loss 0.0507, quant_error 0.0683, codebook_utilization 0.1479, codebook_perplexity 7112.8545,
Train Epoch: [18/30] Iters:[1640/2187] loss 0.0556, vq_loss 0.0364, rec_loss 0.0096, wasserstein_loss 0.0541, quant_error 0.0677, codebook_utilization 0.1479, codebook_perplexity 7111.2563,
Train Epoch: [18/30] Iters:[1650/2187] loss 0.0668, vq_loss 0.0475, rec_loss 0.0097, wasserstein_loss 0.0763, quant_error 0.0677, codebook_utilization 0.1479, codebook_perplexity 7110.2949,
Train Epoch: [18/30] Iters:[1660/2187] loss 0.0659, vq_loss 0.0468, rec_loss 0.0096, wasserstein_loss 0.0751, quant_error 0.0671, codebook_utilization 0.1477, codebook_perplexity 7100.0023,
Train Epoch: [18/30] Iters:[1670/2187] loss 0.0689, vq_loss 0.0498, rec_loss 0.0095, wasserstein_loss 0.0814, quant_error 0.0663, codebook_utilization 0.1477, codebook_perplexity 7095.2500,
Train Epoch: [18/30] Iters:[1680/2187] loss 0.0655, vq_loss 0.0461, rec_loss 0.0097, wasserstein_loss 0.0737, quant_error 0.0674, codebook_utilization 0.1480, codebook_perplexity 7118.0279,
Train Epoch: [18/30] Iters:[1690/2187] loss 0.0637, vq_loss 0.0444, rec_loss 0.0096, wasserstein_loss 0.0700, quant_error 0.0680, codebook_utilization 0.1481, codebook_perplexity 7127.4530,
Train Epoch: [18/30] Iters:[1700/2187] loss 0.0517, vq_loss 0.0326, rec_loss 0.0096, wasserstein_loss 0.0466, quant_error 0.0676, codebook_utilization 0.1483, codebook_perplexity 7137.8908,
Train Epoch: [18/30] Iters:[1710/2187] loss 0.0493, vq_loss 0.0302, rec_loss 0.0095, wasserstein_loss 0.0417, quant_error 0.0680, codebook_utilization 0.1484, codebook_perplexity 7148.0881,
Train Epoch: [18/30] Iters:[1720/2187] loss 0.0476, vq_loss 0.0286, rec_loss 0.0095, wasserstein_loss 0.0385, quant_error 0.0679, codebook_utilization 0.1484, codebook_perplexity 7149.3501,
Train Epoch: [18/30] Iters:[1730/2187] loss 0.0489, vq_loss 0.0301, rec_loss 0.0094, wasserstein_loss 0.0417, quant_error 0.0672, codebook_utilization 0.1485, codebook_perplexity 7153.0007,
Train Epoch: [18/30] Iters:[1740/2187] loss 0.0526, vq_loss 0.0336, rec_loss 0.0095, wasserstein_loss 0.0488, quant_error 0.0671, codebook_utilization 0.1484, codebook_perplexity 7147.6607,
Train Epoch: [18/30] Iters:[1750/2187] loss 0.0568, vq_loss 0.0377, rec_loss 0.0095, wasserstein_loss 0.0569, quant_error 0.0674, codebook_utilization 0.1484, codebook_perplexity 7150.0984,
Train Epoch: [18/30] Iters:[1760/2187] loss 0.0591, vq_loss 0.0399, rec_loss 0.0096, wasserstein_loss 0.0614, quant_error 0.0670, codebook_utilization 0.1484, codebook_perplexity 7146.8589,
Train Epoch: [18/30] Iters:[1770/2187] loss 0.0573, vq_loss 0.0381, rec_loss 0.0096, wasserstein_loss 0.0577, quant_error 0.0674, codebook_utilization 0.1486, codebook_perplexity 7157.3563,
Train Epoch: [18/30] Iters:[1780/2187] loss 0.0588, vq_loss 0.0399, rec_loss 0.0095, wasserstein_loss 0.0613, quant_error 0.0673, codebook_utilization 0.1485, codebook_perplexity 7150.9251,
Train Epoch: [18/30] Iters:[1790/2187] loss 0.0578, vq_loss 0.0391, rec_loss 0.0094, wasserstein_loss 0.0598, quant_error 0.0671, codebook_utilization 0.1486, codebook_perplexity 7156.3206,
Train Epoch: [18/30] Iters:[1800/2187] loss 0.0583, vq_loss 0.0396, rec_loss 0.0093, wasserstein_loss 0.0610, quant_error 0.0664, codebook_utilization 0.1485, codebook_perplexity 7150.9873,
Train Epoch: [18/30] Iters:[1810/2187] loss 0.0590, vq_loss 0.0403, rec_loss 0.0094, wasserstein_loss 0.0623, quant_error 0.0664, codebook_utilization 0.1486, codebook_perplexity 7157.0743,
Train Epoch: [18/30] Iters:[1820/2187] loss 0.0590, vq_loss 0.0404, rec_loss 0.0093, wasserstein_loss 0.0627, quant_error 0.0660, codebook_utilization 0.1484, codebook_perplexity 7147.0007,
Train Epoch: [18/30] Iters:[1830/2187] loss 0.0579, vq_loss 0.0390, rec_loss 0.0095, wasserstein_loss 0.0595, quant_error 0.0669, codebook_utilization 0.1484, codebook_perplexity 7148.1444,
Train Epoch: [18/30] Iters:[1840/2187] loss 0.0564, vq_loss 0.0376, rec_loss 0.0094, wasserstein_loss 0.0569, quant_error 0.0664, codebook_utilization 0.1483, codebook_perplexity 7136.3009,
Train Epoch: [18/30] Iters:[1850/2187] loss 0.0523, vq_loss 0.0334, rec_loss 0.0095, wasserstein_loss 0.0485, quant_error 0.0665, codebook_utilization 0.1482, codebook_perplexity 7131.3753,
Train Epoch: [18/30] Iters:[1860/2187] loss 0.0502, vq_loss 0.0315, rec_loss 0.0094, wasserstein_loss 0.0445, quant_error 0.0673, codebook_utilization 0.1480, codebook_perplexity 7119.4190,
Train Epoch: [18/30] Iters:[1870/2187] loss 0.0523, vq_loss 0.0336, rec_loss 0.0094, wasserstein_loss 0.0485, quant_error 0.0675, codebook_utilization 0.1481, codebook_perplexity 7124.5682,
Train Epoch: [18/30] Iters:[1880/2187] loss 0.0495, vq_loss 0.0310, rec_loss 0.0093, wasserstein_loss 0.0436, quant_error 0.0670, codebook_utilization 0.1480, codebook_perplexity 7119.6774,
Train Epoch: [18/30] Iters:[1890/2187] loss 0.0485, vq_loss 0.0300, rec_loss 0.0092, wasserstein_loss 0.0416, quant_error 0.0670, codebook_utilization 0.1481, codebook_perplexity 7124.1802,
Train Epoch: [18/30] Iters:[1900/2187] loss 0.0498, vq_loss 0.0315, rec_loss 0.0091, wasserstein_loss 0.0445, quant_error 0.0673, codebook_utilization 0.1482, codebook_perplexity 7131.8377,
Train Epoch: [18/30] Iters:[1910/2187] loss 0.0490, vq_loss 0.0305, rec_loss 0.0092, wasserstein_loss 0.0426, quant_error 0.0670, codebook_utilization 0.1482, codebook_perplexity 7134.6597,
Train Epoch: [18/30] Iters:[1920/2187] loss 0.0466, vq_loss 0.0279, rec_loss 0.0093, wasserstein_loss 0.0375, quant_error 0.0669, codebook_utilization 0.1482, codebook_perplexity 7131.1748,
Train Epoch: [18/30] Iters:[1930/2187] loss 0.0459, vq_loss 0.0274, rec_loss 0.0093, wasserstein_loss 0.0363, quant_error 0.0671, codebook_utilization 0.1482, codebook_perplexity 7132.2948,
Train Epoch: [18/30] Iters:[1940/2187] loss 0.0466, vq_loss 0.0279, rec_loss 0.0094, wasserstein_loss 0.0371, quant_error 0.0676, codebook_utilization 0.1482, codebook_perplexity 7130.5516,
Train Epoch: [18/30] Iters:[1950/2187] loss 0.0448, vq_loss 0.0259, rec_loss 0.0095, wasserstein_loss 0.0332, quant_error 0.0679, codebook_utilization 0.1482, codebook_perplexity 7129.4592,
Train Epoch: [18/30] Iters:[1960/2187] loss 0.0456, vq_loss 0.0268, rec_loss 0.0094, wasserstein_loss 0.0349, quant_error 0.0680, codebook_utilization 0.1482, codebook_perplexity 7135.1797,
Train Epoch: [18/30] Iters:[1970/2187] loss 0.0469, vq_loss 0.0279, rec_loss 0.0095, wasserstein_loss 0.0368, quant_error 0.0688, codebook_utilization 0.1483, codebook_perplexity 7136.6623,
Train Epoch: [18/30] Iters:[1980/2187] loss 0.0488, vq_loss 0.0298, rec_loss 0.0095, wasserstein_loss 0.0409, quant_error 0.0683, codebook_utilization 0.1483, codebook_perplexity 7139.0747,
Train Epoch: [18/30] Iters:[1990/2187] loss 0.0497, vq_loss 0.0309, rec_loss 0.0094, wasserstein_loss 0.0431, quant_error 0.0679, codebook_utilization 0.1484, codebook_perplexity 7143.5004,
Train Epoch: [18/30] Iters:[2000/2187] loss 0.0560, vq_loss 0.0373, rec_loss 0.0094, wasserstein_loss 0.0560, quant_error 0.0676, codebook_utilization 0.1483, codebook_perplexity 7141.3136,
Train Epoch: [18/30] Iters:[2010/2187] loss 0.0553, vq_loss 0.0366, rec_loss 0.0094, wasserstein_loss 0.0546, quant_error 0.0674, codebook_utilization 0.1484, codebook_perplexity 7148.1400,
Train Epoch: [18/30] Iters:[2020/2187] loss 0.0564, vq_loss 0.0381, rec_loss 0.0092, wasserstein_loss 0.0577, quant_error 0.0670, codebook_utilization 0.1486, codebook_perplexity 7159.2063,
Train Epoch: [18/30] Iters:[2030/2187] loss 0.0553, vq_loss 0.0367, rec_loss 0.0093, wasserstein_loss 0.0547, quant_error 0.0678, codebook_utilization 0.1487, codebook_perplexity 7169.2983,
Train Epoch: [18/30] Iters:[2040/2187] loss 0.0538, vq_loss 0.0352, rec_loss 0.0093, wasserstein_loss 0.0519, quant_error 0.0673, codebook_utilization 0.1487, codebook_perplexity 7166.4944,
Train Epoch: [18/30] Iters:[2050/2187] loss 0.0498, vq_loss 0.0311, rec_loss 0.0093, wasserstein_loss 0.0437, quant_error 0.0669, codebook_utilization 0.1486, codebook_perplexity 7160.1482,
Train Epoch: [18/30] Iters:[2060/2187] loss 0.0541, vq_loss 0.0355, rec_loss 0.0093, wasserstein_loss 0.0528, quant_error 0.0666, codebook_utilization 0.1485, codebook_perplexity 7151.1067,
Train Epoch: [18/30] Iters:[2070/2187] loss 0.0530, vq_loss 0.0343, rec_loss 0.0093, wasserstein_loss 0.0503, quant_error 0.0667, codebook_utilization 0.1485, codebook_perplexity 7150.0669,
Train Epoch: [18/30] Iters:[2080/2187] loss 0.0528, vq_loss 0.0342, rec_loss 0.0093, wasserstein_loss 0.0503, quant_error 0.0662, codebook_utilization 0.1483, codebook_perplexity 7138.6929,
Train Epoch: [18/30] Iters:[2090/2187] loss 0.0575, vq_loss 0.0387, rec_loss 0.0094, wasserstein_loss 0.0590, quant_error 0.0673, codebook_utilization 0.1484, codebook_perplexity 7146.9477,
Train Epoch: [18/30] Iters:[2100/2187] loss 0.0573, vq_loss 0.0386, rec_loss 0.0093, wasserstein_loss 0.0585, quant_error 0.0681, codebook_utilization 0.1486, codebook_perplexity 7158.7860,
Train Epoch: [18/30] Iters:[2110/2187] loss 0.0557, vq_loss 0.0369, rec_loss 0.0094, wasserstein_loss 0.0549, quant_error 0.0685, codebook_utilization 0.1487, codebook_perplexity 7168.1073,
Train Epoch: [18/30] Iters:[2120/2187] loss 0.0552, vq_loss 0.0364, rec_loss 0.0094, wasserstein_loss 0.0539, quant_error 0.0687, codebook_utilization 0.1487, codebook_perplexity 7163.4708,
Train Epoch: [18/30] Iters:[2130/2187] loss 0.0552, vq_loss 0.0363, rec_loss 0.0094, wasserstein_loss 0.0537, quant_error 0.0687, codebook_utilization 0.1488, codebook_perplexity 7171.5657,
Train Epoch: [18/30] Iters:[2140/2187] loss 0.0546, vq_loss 0.0357, rec_loss 0.0095, wasserstein_loss 0.0525, quant_error 0.0687, codebook_utilization 0.1487, codebook_perplexity 7167.0535,
Train Epoch: [18/30] Iters:[2150/2187] loss 0.0534, vq_loss 0.0346, rec_loss 0.0094, wasserstein_loss 0.0503, quant_error 0.0686, codebook_utilization 0.1486, codebook_perplexity 7159.6415,
Train Epoch: [18/30] Iters:[2160/2187] loss 0.0507, vq_loss 0.0319, rec_loss 0.0094, wasserstein_loss 0.0451, quant_error 0.0682, codebook_utilization 0.1486, codebook_perplexity 7159.5065,
Train Epoch: [18/30] Iters:[2170/2187] loss 0.0494, vq_loss 0.0304, rec_loss 0.0095, wasserstein_loss 0.0419, quant_error 0.0688, codebook_utilization 0.1486, codebook_perplexity 7157.7129,
Train Epoch: [18/30] Iters:[2180/2187] loss 0.0489, vq_loss 0.0299, rec_loss 0.0095, wasserstein_loss 0.0407, quant_error 0.0690, codebook_utilization 0.1485, codebook_perplexity 7150.3773,
######### start conducting statistical analysis per epoch on training dataset #########
epoch:19, cur_lr:0.000050
Train Epoch: [19/30] Iters:[10/2187] loss 0.0578, vq_loss 0.0381, rec_loss 0.0099, wasserstein_loss 0.0569, quant_error 0.0699, codebook_utilization 0.1484, codebook_perplexity 7143.9809,
Train Epoch: [19/30] Iters:[20/2187] loss 0.0603, vq_loss 0.0408, rec_loss 0.0098, wasserstein_loss 0.0627, quant_error 0.0689, codebook_utilization 0.1486, codebook_perplexity 7159.0403,
Train Epoch: [19/30] Iters:[30/2187] loss 0.0581, vq_loss 0.0387, rec_loss 0.0097, wasserstein_loss 0.0586, quant_error 0.0685, codebook_utilization 0.1485, codebook_perplexity 7152.4553,
Train Epoch: [19/30] Iters:[40/2187] loss 0.0542, vq_loss 0.0351, rec_loss 0.0096, wasserstein_loss 0.0513, quant_error 0.0683, codebook_utilization 0.1485, codebook_perplexity 7151.1427,
Train Epoch: [19/30] Iters:[50/2187] loss 0.0522, vq_loss 0.0331, rec_loss 0.0096, wasserstein_loss 0.0475, quant_error 0.0683, codebook_utilization 0.1485, codebook_perplexity 7150.7506,
Train Epoch: [19/30] Iters:[60/2187] loss 0.0502, vq_loss 0.0313, rec_loss 0.0095, wasserstein_loss 0.0440, quant_error 0.0674, codebook_utilization 0.1484, codebook_perplexity 7148.9938,
Train Epoch: [19/30] Iters:[70/2187] loss 0.0466, vq_loss 0.0277, rec_loss 0.0095, wasserstein_loss 0.0367, quant_error 0.0680, codebook_utilization 0.1484, codebook_perplexity 7144.6742,
Train Epoch: [19/30] Iters:[80/2187] loss 0.0456, vq_loss 0.0268, rec_loss 0.0094, wasserstein_loss 0.0351, quant_error 0.0672, codebook_utilization 0.1483, codebook_perplexity 7142.0585,
Train Epoch: [19/30] Iters:[90/2187] loss 0.0481, vq_loss 0.0292, rec_loss 0.0094, wasserstein_loss 0.0401, quant_error 0.0667, codebook_utilization 0.1483, codebook_perplexity 7135.3368,
Train Epoch: [19/30] Iters:[100/2187] loss 0.0475, vq_loss 0.0285, rec_loss 0.0095, wasserstein_loss 0.0386, quant_error 0.0666, codebook_utilization 0.1483, codebook_perplexity 7137.9655,
Train Epoch: [19/30] Iters:[110/2187] loss 0.0487, vq_loss 0.0298, rec_loss 0.0095, wasserstein_loss 0.0412, quant_error 0.0667, codebook_utilization 0.1482, codebook_perplexity 7134.3952,
Train Epoch: [19/30] Iters:[120/2187] loss 0.0512, vq_loss 0.0324, rec_loss 0.0094, wasserstein_loss 0.0466, quant_error 0.0661, codebook_utilization 0.1482, codebook_perplexity 7134.0812,
Train Epoch: [19/30] Iters:[130/2187] loss 0.0557, vq_loss 0.0367, rec_loss 0.0095, wasserstein_loss 0.0549, quant_error 0.0675, codebook_utilization 0.1482, codebook_perplexity 7135.0005,
Train Epoch: [19/30] Iters:[140/2187] loss 0.0554, vq_loss 0.0364, rec_loss 0.0095, wasserstein_loss 0.0541, quant_error 0.0682, codebook_utilization 0.1484, codebook_perplexity 7150.1658,
Train Epoch: [19/30] Iters:[150/2187] loss 0.0558, vq_loss 0.0371, rec_loss 0.0094, wasserstein_loss 0.0556, quant_error 0.0678, codebook_utilization 0.1483, codebook_perplexity 7143.5688,
Train Epoch: [19/30] Iters:[160/2187] loss 0.0571, vq_loss 0.0383, rec_loss 0.0094, wasserstein_loss 0.0579, quant_error 0.0679, codebook_utilization 0.1485, codebook_perplexity 7153.4024,
Train Epoch: [19/30] Iters:[170/2187] loss 0.0567, vq_loss 0.0379, rec_loss 0.0094, wasserstein_loss 0.0572, quant_error 0.0677, codebook_utilization 0.1484, codebook_perplexity 7146.2209,
Train Epoch: [19/30] Iters:[180/2187] loss 0.0524, vq_loss 0.0339, rec_loss 0.0092, wasserstein_loss 0.0496, quant_error 0.0666, codebook_utilization 0.1485, codebook_perplexity 7155.4487,
Train Epoch: [19/30] Iters:[190/2187] loss 0.0503, vq_loss 0.0319, rec_loss 0.0092, wasserstein_loss 0.0456, quant_error 0.0665, codebook_utilization 0.1483, codebook_perplexity 7143.2211,
Train Epoch: [19/30] Iters:[200/2187] loss 0.0504, vq_loss 0.0319, rec_loss 0.0092, wasserstein_loss 0.0454, quant_error 0.0670, codebook_utilization 0.1484, codebook_perplexity 7145.9308,
Train Epoch: [19/30] Iters:[210/2187] loss 0.0478, vq_loss 0.0292, rec_loss 0.0093, wasserstein_loss 0.0398, quant_error 0.0675, codebook_utilization 0.1485, codebook_perplexity 7155.3064,
Train Epoch: [19/30] Iters:[220/2187] loss 0.0453, vq_loss 0.0267, rec_loss 0.0093, wasserstein_loss 0.0348, quant_error 0.0676, codebook_utilization 0.1486, codebook_perplexity 7161.1219,
Train Epoch: [19/30] Iters:[230/2187] loss 0.0451, vq_loss 0.0263, rec_loss 0.0094, wasserstein_loss 0.0338, quant_error 0.0682, codebook_utilization 0.1486, codebook_perplexity 7164.3037,
Train Epoch: [19/30] Iters:[240/2187] loss 0.0485, vq_loss 0.0297, rec_loss 0.0094, wasserstein_loss 0.0406, quant_error 0.0683, codebook_utilization 0.1487, codebook_perplexity 7171.2165,
Train Epoch: [19/30] Iters:[250/2187] loss 0.0485, vq_loss 0.0296, rec_loss 0.0095, wasserstein_loss 0.0403, quant_error 0.0687, codebook_utilization 0.1488, codebook_perplexity 7176.0453,
Train Epoch: [19/30] Iters:[260/2187] loss 0.0511, vq_loss 0.0326, rec_loss 0.0093, wasserstein_loss 0.0465, quant_error 0.0678, codebook_utilization 0.1487, codebook_perplexity 7165.1687,
Train Epoch: [19/30] Iters:[270/2187] loss 0.0526, vq_loss 0.0341, rec_loss 0.0092, wasserstein_loss 0.0496, quant_error 0.0675, codebook_utilization 0.1487, codebook_perplexity 7170.0721,
Train Epoch: [19/30] Iters:[280/2187] loss 0.0522, vq_loss 0.0338, rec_loss 0.0092, wasserstein_loss 0.0490, quant_error 0.0674, codebook_utilization 0.1487, codebook_perplexity 7166.9910,
Train Epoch: [19/30] Iters:[290/2187] loss 0.0493, vq_loss 0.0308, rec_loss 0.0093, wasserstein_loss 0.0430, quant_error 0.0672, codebook_utilization 0.1487, codebook_perplexity 7169.0821,
Train Epoch: [19/30] Iters:[300/2187] loss 0.0492, vq_loss 0.0308, rec_loss 0.0092, wasserstein_loss 0.0432, quant_error 0.0673, codebook_utilization 0.1487, codebook_perplexity 7165.1513,
Train Epoch: [19/30] Iters:[310/2187] loss 0.0454, vq_loss 0.0269, rec_loss 0.0093, wasserstein_loss 0.0351, quant_error 0.0679, codebook_utilization 0.1487, codebook_perplexity 7164.6386,
Train Epoch: [19/30] Iters:[320/2187] loss 0.0434, vq_loss 0.0248, rec_loss 0.0093, wasserstein_loss 0.0306, quant_error 0.0687, codebook_utilization 0.1487, codebook_perplexity 7165.7810,
Train Epoch: [19/30] Iters:[330/2187] loss 0.0429, vq_loss 0.0241, rec_loss 0.0094, wasserstein_loss 0.0291, quant_error 0.0691, codebook_utilization 0.1486, codebook_perplexity 7157.5150,
Train Epoch: [19/30] Iters:[340/2187] loss 0.0419, vq_loss 0.0233, rec_loss 0.0093, wasserstein_loss 0.0276, quant_error 0.0688, codebook_utilization 0.1484, codebook_perplexity 7144.0492,
Train Epoch: [19/30] Iters:[350/2187] loss 0.0426, vq_loss 0.0238, rec_loss 0.0094, wasserstein_loss 0.0288, quant_error 0.0681, codebook_utilization 0.1484, codebook_perplexity 7143.5784,
Train Epoch: [19/30] Iters:[360/2187] loss 0.0435, vq_loss 0.0244, rec_loss 0.0096, wasserstein_loss 0.0300, quant_error 0.0686, codebook_utilization 0.1484, codebook_perplexity 7144.7643,
Train Epoch: [19/30] Iters:[370/2187] loss 0.0443, vq_loss 0.0251, rec_loss 0.0096, wasserstein_loss 0.0315, quant_error 0.0684, codebook_utilization 0.1483, codebook_perplexity 7139.2771,
Train Epoch: [19/30] Iters:[380/2187] loss 0.0449, vq_loss 0.0260, rec_loss 0.0095, wasserstein_loss 0.0330, quant_error 0.0689, codebook_utilization 0.1483, codebook_perplexity 7138.4313,
Train Epoch: [19/30] Iters:[390/2187] loss 0.0478, vq_loss 0.0286, rec_loss 0.0096, wasserstein_loss 0.0383, quant_error 0.0690, codebook_utilization 0.1484, codebook_perplexity 7146.3884,
Train Epoch: [19/30] Iters:[400/2187] loss 0.0486, vq_loss 0.0297, rec_loss 0.0094, wasserstein_loss 0.0403, quant_error 0.0693, codebook_utilization 0.1484, codebook_perplexity 7147.2471,
Train Epoch: [19/30] Iters:[410/2187] loss 0.0488, vq_loss 0.0299, rec_loss 0.0094, wasserstein_loss 0.0408, quant_error 0.0694, codebook_utilization 0.1484, codebook_perplexity 7144.5511,
Train Epoch: [19/30] Iters:[420/2187] loss 0.0506, vq_loss 0.0317, rec_loss 0.0095, wasserstein_loss 0.0443, quant_error 0.0693, codebook_utilization 0.1484, codebook_perplexity 7146.0953,
Train Epoch: [19/30] Iters:[430/2187] loss 0.0535, vq_loss 0.0345, rec_loss 0.0095, wasserstein_loss 0.0501, quant_error 0.0690, codebook_utilization 0.1485, codebook_perplexity 7150.8630,
Train Epoch: [19/30] Iters:[440/2187] loss 0.0538, vq_loss 0.0351, rec_loss 0.0094, wasserstein_loss 0.0511, quant_error 0.0691, codebook_utilization 0.1484, codebook_perplexity 7147.9705,
Train Epoch: [19/30] Iters:[450/2187] loss 0.0550, vq_loss 0.0361, rec_loss 0.0095, wasserstein_loss 0.0532, quant_error 0.0690, codebook_utilization 0.1485, codebook_perplexity 7150.3945,
Train Epoch: [19/30] Iters:[460/2187] loss 0.0570, vq_loss 0.0383, rec_loss 0.0094, wasserstein_loss 0.0578, quant_error 0.0680, codebook_utilization 0.1484, codebook_perplexity 7146.2810,
Train Epoch: [19/30] Iters:[470/2187] loss 0.0565, vq_loss 0.0376, rec_loss 0.0094, wasserstein_loss 0.0564, quant_error 0.0681, codebook_utilization 0.1484, codebook_perplexity 7146.8718,
Train Epoch: [19/30] Iters:[480/2187] loss 0.0537, vq_loss 0.0349, rec_loss 0.0094, wasserstein_loss 0.0513, quant_error 0.0675, codebook_utilization 0.1484, codebook_perplexity 7144.0292,
Train Epoch: [19/30] Iters:[490/2187] loss 0.0513, vq_loss 0.0324, rec_loss 0.0094, wasserstein_loss 0.0461, quant_error 0.0681, codebook_utilization 0.1486, codebook_perplexity 7157.2460,
Train Epoch: [19/30] Iters:[500/2187] loss 0.0479, vq_loss 0.0289, rec_loss 0.0095, wasserstein_loss 0.0389, quant_error 0.0685, codebook_utilization 0.1487, codebook_perplexity 7165.5978,
Train Epoch: [19/30] Iters:[510/2187] loss 0.0444, vq_loss 0.0253, rec_loss 0.0095, wasserstein_loss 0.0317, quant_error 0.0688, codebook_utilization 0.1488, codebook_perplexity 7173.8871,
Train Epoch: [19/30] Iters:[520/2187] loss 0.0432, vq_loss 0.0243, rec_loss 0.0095, wasserstein_loss 0.0297, quant_error 0.0687, codebook_utilization 0.1489, codebook_perplexity 7178.0766,
Train Epoch: [19/30] Iters:[530/2187] loss 0.0422, vq_loss 0.0231, rec_loss 0.0096, wasserstein_loss 0.0272, quant_error 0.0694, codebook_utilization 0.1490, codebook_perplexity 7186.9669,
Train Epoch: [19/30] Iters:[540/2187] loss 0.0432, vq_loss 0.0241, rec_loss 0.0095, wasserstein_loss 0.0293, quant_error 0.0684, codebook_utilization 0.1490, codebook_perplexity 7189.9031,
