dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 8192
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_8192_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_8192_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.6919, vq_loss 1.1409, rec_loss 0.2755, wasserstein_loss 1.6536, quant_error 2.2845, codebook_utilization 0.0497, codebook_perplexity 85.8826,
Train Epoch: [20/30] Iters:[340/2187] loss 0.0614, vq_loss 0.0412, rec_loss 0.0101, wasserstein_loss 0.0443, quant_error 0.1385, codebook_utilization 0.5993, codebook_perplexity 4276.8922,
Train Epoch: [20/30] Iters:[350/2187] loss 0.0614, vq_loss 0.0413, rec_loss 0.0100, wasserstein_loss 0.0446, quant_error 0.1382, codebook_utilization 0.5977, codebook_perplexity 4259.8856,
Train Epoch: [20/30] Iters:[360/2187] loss 0.0602, vq_loss 0.0406, rec_loss 0.0098, wasserstein_loss 0.0437, quant_error 0.1362, codebook_utilization 0.5969, codebook_perplexity 4251.7375,
Train Epoch: [20/30] Iters:[370/2187] loss 0.0610, vq_loss 0.0410, rec_loss 0.0100, wasserstein_loss 0.0439, quant_error 0.1382, codebook_utilization 0.5978, codebook_perplexity 4260.4448,
Train Epoch: [20/30] Iters:[380/2187] loss 0.0639, vq_loss 0.0439, rec_loss 0.0100, wasserstein_loss 0.0499, quant_error 0.1376, codebook_utilization 0.5979, codebook_perplexity 4260.3120,
Train Epoch: [20/30] Iters:[390/2187] loss 0.0656, vq_loss 0.0454, rec_loss 0.0101, wasserstein_loss 0.0526, quant_error 0.1390, codebook_utilization 0.5986, codebook_perplexity 4268.8585,
Train Epoch: [20/30] Iters:[400/2187] loss 0.0682, vq_loss 0.0482, rec_loss 0.0100, wasserstein_loss 0.0583, quant_error 0.1383, codebook_utilization 0.5992, codebook_perplexity 4274.2498,
Train Epoch: [20/30] Iters:[410/2187] loss 0.0682, vq_loss 0.0480, rec_loss 0.0101, wasserstein_loss 0.0580, quant_error 0.1380, codebook_utilization 0.5994, codebook_perplexity 4274.9038,
Train Epoch: [20/30] Iters:[420/2187] loss 0.0729, vq_loss 0.0529, rec_loss 0.0100, wasserstein_loss 0.0680, quant_error 0.1372, codebook_utilization 0.5983, codebook_perplexity 4261.6968,
Train Epoch: [20/30] Iters:[430/2187] loss 0.0722, vq_loss 0.0520, rec_loss 0.0101, wasserstein_loss 0.0659, quant_error 0.1384, codebook_utilization 0.5982, codebook_perplexity 4260.7915,
Train Epoch: [20/30] Iters:[440/2187] loss 0.0725, vq_loss 0.0524, rec_loss 0.0100, wasserstein_loss 0.0669, quant_error 0.1380, codebook_utilization 0.5969, codebook_perplexity 4246.9464,
Train Epoch: [20/30] Iters:[450/2187] loss 0.0676, vq_loss 0.0473, rec_loss 0.0102, wasserstein_loss 0.0563, quant_error 0.1391, codebook_utilization 0.5972, codebook_perplexity 4252.0597,
Train Epoch: [20/30] Iters:[460/2187] loss 0.0664, vq_loss 0.0464, rec_loss 0.0100, wasserstein_loss 0.0546, quant_error 0.1387, codebook_utilization 0.5970, codebook_perplexity 4253.0168,
Train Epoch: [20/30] Iters:[470/2187] loss 0.0621, vq_loss 0.0422, rec_loss 0.0100, wasserstein_loss 0.0462, quant_error 0.1385, codebook_utilization 0.5975, codebook_perplexity 4259.3280,
Train Epoch: [20/30] Iters:[480/2187] loss 0.0629, vq_loss 0.0427, rec_loss 0.0101, wasserstein_loss 0.0470, quant_error 0.1397, codebook_utilization 0.5986, codebook_perplexity 4270.7803,
Train Epoch: [20/30] Iters:[490/2187] loss 0.0630, vq_loss 0.0425, rec_loss 0.0102, wasserstein_loss 0.0465, quant_error 0.1402, codebook_utilization 0.6005, codebook_perplexity 4286.8709,
Train Epoch: [20/30] Iters:[500/2187] loss 0.0614, vq_loss 0.0414, rec_loss 0.0100, wasserstein_loss 0.0444, quant_error 0.1396, codebook_utilization 0.6002, codebook_perplexity 4280.8771,
Train Epoch: [20/30] Iters:[510/2187] loss 0.0601, vq_loss 0.0397, rec_loss 0.0102, wasserstein_loss 0.0407, quant_error 0.1408, codebook_utilization 0.6014, codebook_perplexity 4291.8269,
Train Epoch: [20/30] Iters:[520/2187] loss 0.0671, vq_loss 0.0467, rec_loss 0.0102, wasserstein_loss 0.0548, quant_error 0.1406, codebook_utilization 0.6017, codebook_perplexity 4292.1838,
Train Epoch: [20/30] Iters:[530/2187] loss 0.0686, vq_loss 0.0486, rec_loss 0.0100, wasserstein_loss 0.0593, quant_error 0.1377, codebook_utilization 0.6007, codebook_perplexity 4282.1022,
Train Epoch: [20/30] Iters:[540/2187] loss 0.0687, vq_loss 0.0488, rec_loss 0.0099, wasserstein_loss 0.0601, quant_error 0.1368, codebook_utilization 0.6003, codebook_perplexity 4280.0600,
Train Epoch: [20/30] Iters:[550/2187] loss 0.0709, vq_loss 0.0507, rec_loss 0.0101, wasserstein_loss 0.0635, quant_error 0.1375, codebook_utilization 0.6012, codebook_perplexity 4291.8079,
Train Epoch: [20/30] Iters:[560/2187] loss 0.0741, vq_loss 0.0538, rec_loss 0.0101, wasserstein_loss 0.0699, quant_error 0.1371, codebook_utilization 0.6016, codebook_perplexity 4295.8721,
Train Epoch: [20/30] Iters:[570/2187] loss 0.0679, vq_loss 0.0476, rec_loss 0.0101, wasserstein_loss 0.0573, quant_error 0.1381, codebook_utilization 0.6023, codebook_perplexity 4303.0886,
Train Epoch: [20/30] Iters:[580/2187] loss 0.0634, vq_loss 0.0431, rec_loss 0.0102, wasserstein_loss 0.0480, quant_error 0.1384, codebook_utilization 0.6033, codebook_perplexity 4314.0413,
Train Epoch: [20/30] Iters:[590/2187] loss 0.0622, vq_loss 0.0418, rec_loss 0.0102, wasserstein_loss 0.0455, quant_error 0.1390, codebook_utilization 0.6033, codebook_perplexity 4314.6048,
Train Epoch: [20/30] Iters:[600/2187] loss 0.0636, vq_loss 0.0432, rec_loss 0.0102, wasserstein_loss 0.0482, quant_error 0.1390, codebook_utilization 0.6040, codebook_perplexity 4321.4954,
Train Epoch: [20/30] Iters:[610/2187] loss 0.0607, vq_loss 0.0404, rec_loss 0.0101, wasserstein_loss 0.0428, quant_error 0.1386, codebook_utilization 0.6034, codebook_perplexity 4316.7839,
Train Epoch: [20/30] Iters:[620/2187] loss 0.0581, vq_loss 0.0377, rec_loss 0.0102, wasserstein_loss 0.0374, quant_error 0.1381, codebook_utilization 0.6027, codebook_perplexity 4309.5456,
Train Epoch: [20/30] Iters:[630/2187] loss 0.0586, vq_loss 0.0382, rec_loss 0.0102, wasserstein_loss 0.0379, quant_error 0.1402, codebook_utilization 0.6033, codebook_perplexity 4315.3631,
Train Epoch: [20/30] Iters:[640/2187] loss 0.0564, vq_loss 0.0363, rec_loss 0.0101, wasserstein_loss 0.0341, quant_error 0.1400, codebook_utilization 0.6043, codebook_perplexity 4321.6520,
Train Epoch: [20/30] Iters:[650/2187] loss 0.0550, vq_loss 0.0348, rec_loss 0.0101, wasserstein_loss 0.0310, quant_error 0.1404, codebook_utilization 0.6050, codebook_perplexity 4328.5017,
Train Epoch: [20/30] Iters:[660/2187] loss 0.0583, vq_loss 0.0376, rec_loss 0.0103, wasserstein_loss 0.0361, quant_error 0.1422, codebook_utilization 0.6063, codebook_perplexity 4339.3438,
Train Epoch: [20/30] Iters:[670/2187] loss 0.0589, vq_loss 0.0383, rec_loss 0.0103, wasserstein_loss 0.0377, quant_error 0.1419, codebook_utilization 0.6072, codebook_perplexity 4347.9556,
Train Epoch: [20/30] Iters:[680/2187] loss 0.0604, vq_loss 0.0397, rec_loss 0.0104, wasserstein_loss 0.0408, quant_error 0.1407, codebook_utilization 0.6070, codebook_perplexity 4346.2441,
Train Epoch: [20/30] Iters:[690/2187] loss 0.0643, vq_loss 0.0435, rec_loss 0.0104, wasserstein_loss 0.0485, quant_error 0.1399, codebook_utilization 0.6071, codebook_perplexity 4350.6040,
Train Epoch: [20/30] Iters:[700/2187] loss 0.0675, vq_loss 0.0469, rec_loss 0.0103, wasserstein_loss 0.0556, quant_error 0.1389, codebook_utilization 0.6061, codebook_perplexity 4341.2413,
Train Epoch: [20/30] Iters:[710/2187] loss 0.0665, vq_loss 0.0462, rec_loss 0.0102, wasserstein_loss 0.0542, quant_error 0.1387, codebook_utilization 0.6054, codebook_perplexity 4335.7558,
Train Epoch: [20/30] Iters:[720/2187] loss 0.0682, vq_loss 0.0480, rec_loss 0.0101, wasserstein_loss 0.0581, quant_error 0.1378, codebook_utilization 0.6041, codebook_perplexity 4325.6647,
Train Epoch: [20/30] Iters:[730/2187] loss 0.0682, vq_loss 0.0482, rec_loss 0.0100, wasserstein_loss 0.0587, quant_error 0.1371, codebook_utilization 0.6029, codebook_perplexity 4312.9436,
Train Epoch: [20/30] Iters:[740/2187] loss 0.0672, vq_loss 0.0471, rec_loss 0.0100, wasserstein_loss 0.0564, quant_error 0.1377, codebook_utilization 0.6017, codebook_perplexity 4299.6984,
Train Epoch: [20/30] Iters:[750/2187] loss 0.0643, vq_loss 0.0442, rec_loss 0.0100, wasserstein_loss 0.0504, quant_error 0.1380, codebook_utilization 0.6014, codebook_perplexity 4296.0936,
Train Epoch: [20/30] Iters:[760/2187] loss 0.0622, vq_loss 0.0419, rec_loss 0.0101, wasserstein_loss 0.0459, quant_error 0.1381, codebook_utilization 0.6012, codebook_perplexity 4293.1678,
Train Epoch: [20/30] Iters:[770/2187] loss 0.0592, vq_loss 0.0388, rec_loss 0.0102, wasserstein_loss 0.0392, quant_error 0.1396, codebook_utilization 0.6020, codebook_perplexity 4299.9464,
Train Epoch: [20/30] Iters:[780/2187] loss 0.0582, vq_loss 0.0377, rec_loss 0.0102, wasserstein_loss 0.0370, quant_error 0.1398, codebook_utilization 0.6017, codebook_perplexity 4295.7560,
Train Epoch: [20/30] Iters:[790/2187] loss 0.0568, vq_loss 0.0364, rec_loss 0.0102, wasserstein_loss 0.0344, quant_error 0.1393, codebook_utilization 0.6020, codebook_perplexity 4299.5172,
Train Epoch: [20/30] Iters:[800/2187] loss 0.0554, vq_loss 0.0351, rec_loss 0.0101, wasserstein_loss 0.0322, quant_error 0.1386, codebook_utilization 0.6021, codebook_perplexity 4299.3156,
Train Epoch: [20/30] Iters:[810/2187] loss 0.0578, vq_loss 0.0376, rec_loss 0.0101, wasserstein_loss 0.0370, quant_error 0.1390, codebook_utilization 0.6016, codebook_perplexity 4294.0187,
Train Epoch: [20/30] Iters:[820/2187] loss 0.0606, vq_loss 0.0404, rec_loss 0.0101, wasserstein_loss 0.0427, quant_error 0.1388, codebook_utilization 0.6019, codebook_perplexity 4296.4369,
Train Epoch: [20/30] Iters:[830/2187] loss 0.0640, vq_loss 0.0439, rec_loss 0.0100, wasserstein_loss 0.0499, quant_error 0.1377, codebook_utilization 0.6027, codebook_perplexity 4306.1817,
Train Epoch: [20/30] Iters:[840/2187] loss 0.0696, vq_loss 0.0496, rec_loss 0.0100, wasserstein_loss 0.0611, quant_error 0.1382, codebook_utilization 0.6026, codebook_perplexity 4305.5472,
Train Epoch: [20/30] Iters:[850/2187] loss 0.0719, vq_loss 0.0516, rec_loss 0.0101, wasserstein_loss 0.0652, quant_error 0.1385, codebook_utilization 0.6019, codebook_perplexity 4298.9857,
Train Epoch: [20/30] Iters:[860/2187] loss 0.0690, vq_loss 0.0488, rec_loss 0.0101, wasserstein_loss 0.0596, quant_error 0.1381, codebook_utilization 0.6037, codebook_perplexity 4317.4160,
Train Epoch: [20/30] Iters:[870/2187] loss 0.0687, vq_loss 0.0485, rec_loss 0.0101, wasserstein_loss 0.0591, quant_error 0.1380, codebook_utilization 0.6050, codebook_perplexity 4332.2775,
Train Epoch: [20/30] Iters:[880/2187] loss 0.0691, vq_loss 0.0488, rec_loss 0.0102, wasserstein_loss 0.0595, quant_error 0.1385, codebook_utilization 0.6065, codebook_perplexity 4348.1464,
Train Epoch: [20/30] Iters:[890/2187] loss 0.0631, vq_loss 0.0429, rec_loss 0.0101, wasserstein_loss 0.0477, quant_error 0.1383, codebook_utilization 0.6066, codebook_perplexity 4347.6738,
Train Epoch: [20/30] Iters:[900/2187] loss 0.0653, vq_loss 0.0450, rec_loss 0.0102, wasserstein_loss 0.0515, quant_error 0.1398, codebook_utilization 0.6086, codebook_perplexity 4367.4249,
Train Epoch: [20/30] Iters:[910/2187] loss 0.0663, vq_loss 0.0456, rec_loss 0.0104, wasserstein_loss 0.0526, quant_error 0.1402, codebook_utilization 0.6088, codebook_perplexity 4368.2737,
Train Epoch: [20/30] Iters:[920/2187] loss 0.0665, vq_loss 0.0460, rec_loss 0.0103, wasserstein_loss 0.0538, quant_error 0.1388, codebook_utilization 0.6076, codebook_perplexity 4355.4576,
Train Epoch: [20/30] Iters:[930/2187] loss 0.0626, vq_loss 0.0422, rec_loss 0.0102, wasserstein_loss 0.0462, quant_error 0.1388, codebook_utilization 0.6067, codebook_perplexity 4344.5551,
Train Epoch: [20/30] Iters:[940/2187] loss 0.0679, vq_loss 0.0472, rec_loss 0.0103, wasserstein_loss 0.0561, quant_error 0.1395, codebook_utilization 0.6073, codebook_perplexity 4348.3928,
Train Epoch: [20/30] Iters:[950/2187] loss 0.0656, vq_loss 0.0451, rec_loss 0.0103, wasserstein_loss 0.0519, quant_error 0.1390, codebook_utilization 0.6069, codebook_perplexity 4342.0716,
Train Epoch: [20/30] Iters:[960/2187] loss 0.0717, vq_loss 0.0516, rec_loss 0.0101, wasserstein_loss 0.0652, quant_error 0.1379, codebook_utilization 0.6063, codebook_perplexity 4335.8527,
Train Epoch: [20/30] Iters:[970/2187] loss 0.0703, vq_loss 0.0499, rec_loss 0.0102, wasserstein_loss 0.0616, quant_error 0.1393, codebook_utilization 0.6060, codebook_perplexity 4333.0718,
Train Epoch: [20/30] Iters:[980/2187] loss 0.0719, vq_loss 0.0519, rec_loss 0.0100, wasserstein_loss 0.0656, quant_error 0.1386, codebook_utilization 0.6048, codebook_perplexity 4322.0412,
Train Epoch: [20/30] Iters:[990/2187] loss 0.0696, vq_loss 0.0499, rec_loss 0.0099, wasserstein_loss 0.0620, quant_error 0.1372, codebook_utilization 0.6032, codebook_perplexity 4310.0413,
Train Epoch: [20/30] Iters:[1000/2187] loss 0.0701, vq_loss 0.0503, rec_loss 0.0099, wasserstein_loss 0.0633, quant_error 0.1361, codebook_utilization 0.6028, codebook_perplexity 4307.9647,
Train Epoch: [20/30] Iters:[1010/2187] loss 0.0644, vq_loss 0.0444, rec_loss 0.0100, wasserstein_loss 0.0511, quant_error 0.1371, codebook_utilization 0.6025, codebook_perplexity 4305.2875,
Train Epoch: [20/30] Iters:[1020/2187] loss 0.0634, vq_loss 0.0432, rec_loss 0.0101, wasserstein_loss 0.0487, quant_error 0.1367, codebook_utilization 0.6024, codebook_perplexity 4303.6185,
Train Epoch: [20/30] Iters:[1030/2187] loss 0.0619, vq_loss 0.0415, rec_loss 0.0102, wasserstein_loss 0.0451, quant_error 0.1375, codebook_utilization 0.6024, codebook_perplexity 4302.3427,
Train Epoch: [20/30] Iters:[1040/2187] loss 0.0615, vq_loss 0.0407, rec_loss 0.0104, wasserstein_loss 0.0433, quant_error 0.1387, codebook_utilization 0.6028, codebook_perplexity 4305.5025,
Train Epoch: [20/30] Iters:[1050/2187] loss 0.0589, vq_loss 0.0382, rec_loss 0.0104, wasserstein_loss 0.0378, quant_error 0.1403, codebook_utilization 0.6026, codebook_perplexity 4304.1575,
Train Epoch: [20/30] Iters:[1060/2187] loss 0.0588, vq_loss 0.0381, rec_loss 0.0103, wasserstein_loss 0.0379, quant_error 0.1392, codebook_utilization 0.6022, codebook_perplexity 4301.6660,
Train Epoch: [20/30] Iters:[1070/2187] loss 0.0596, vq_loss 0.0389, rec_loss 0.0104, wasserstein_loss 0.0391, quant_error 0.1403, codebook_utilization 0.6023, codebook_perplexity 4302.5455,
Train Epoch: [20/30] Iters:[1080/2187] loss 0.0593, vq_loss 0.0385, rec_loss 0.0104, wasserstein_loss 0.0383, quant_error 0.1407, codebook_utilization 0.6027, codebook_perplexity 4307.3030,
Train Epoch: [20/30] Iters:[1090/2187] loss 0.0579, vq_loss 0.0371, rec_loss 0.0104, wasserstein_loss 0.0354, quant_error 0.1412, codebook_utilization 0.6034, codebook_perplexity 4317.7558,
Train Epoch: [20/30] Iters:[1100/2187] loss 0.0570, vq_loss 0.0361, rec_loss 0.0104, wasserstein_loss 0.0337, quant_error 0.1402, codebook_utilization 0.6039, codebook_perplexity 4321.0791,
Train Epoch: [20/30] Iters:[1110/2187] loss 0.0577, vq_loss 0.0369, rec_loss 0.0104, wasserstein_loss 0.0349, quant_error 0.1413, codebook_utilization 0.6040, codebook_perplexity 4318.4295,
Train Epoch: [20/30] Iters:[1120/2187] loss 0.0582, vq_loss 0.0374, rec_loss 0.0104, wasserstein_loss 0.0363, quant_error 0.1402, codebook_utilization 0.6040, codebook_perplexity 4317.5297,
Train Epoch: [20/30] Iters:[1130/2187] loss 0.0610, vq_loss 0.0403, rec_loss 0.0104, wasserstein_loss 0.0421, quant_error 0.1402, codebook_utilization 0.6045, codebook_perplexity 4321.7309,
Train Epoch: [20/30] Iters:[1140/2187] loss 0.0620, vq_loss 0.0412, rec_loss 0.0104, wasserstein_loss 0.0437, quant_error 0.1405, codebook_utilization 0.6048, codebook_perplexity 4324.2540,
Train Epoch: [20/30] Iters:[1150/2187] loss 0.0628, vq_loss 0.0418, rec_loss 0.0105, wasserstein_loss 0.0446, quant_error 0.1420, codebook_utilization 0.6041, codebook_perplexity 4317.1774,
Train Epoch: [20/30] Iters:[1160/2187] loss 0.0645, vq_loss 0.0436, rec_loss 0.0104, wasserstein_loss 0.0486, quant_error 0.1406, codebook_utilization 0.6036, codebook_perplexity 4316.0460,
Train Epoch: [20/30] Iters:[1170/2187] loss 0.0655, vq_loss 0.0449, rec_loss 0.0103, wasserstein_loss 0.0512, quant_error 0.1405, codebook_utilization 0.6031, codebook_perplexity 4313.1019,
Train Epoch: [20/30] Iters:[1180/2187] loss 0.0618, vq_loss 0.0409, rec_loss 0.0104, wasserstein_loss 0.0429, quant_error 0.1416, codebook_utilization 0.6035, codebook_perplexity 4315.1655,
Train Epoch: [20/30] Iters:[1190/2187] loss 0.0625, vq_loss 0.0416, rec_loss 0.0104, wasserstein_loss 0.0447, quant_error 0.1402, codebook_utilization 0.6029, codebook_perplexity 4307.4221,
Train Epoch: [20/30] Iters:[1200/2187] loss 0.0625, vq_loss 0.0416, rec_loss 0.0105, wasserstein_loss 0.0449, quant_error 0.1391, codebook_utilization 0.6020, codebook_perplexity 4299.0226,
Train Epoch: [20/30] Iters:[1210/2187] loss 0.0600, vq_loss 0.0393, rec_loss 0.0103, wasserstein_loss 0.0402, quant_error 0.1396, codebook_utilization 0.6017, codebook_perplexity 4295.5292,
Train Epoch: [20/30] Iters:[1220/2187] loss 0.0577, vq_loss 0.0369, rec_loss 0.0104, wasserstein_loss 0.0354, quant_error 0.1397, codebook_utilization 0.6014, codebook_perplexity 4289.1695,
Train Epoch: [20/30] Iters:[1230/2187] loss 0.0583, vq_loss 0.0379, rec_loss 0.0102, wasserstein_loss 0.0377, quant_error 0.1383, codebook_utilization 0.5999, codebook_perplexity 4275.7841,
Train Epoch: [20/30] Iters:[1240/2187] loss 0.0550, vq_loss 0.0348, rec_loss 0.0101, wasserstein_loss 0.0317, quant_error 0.1381, codebook_utilization 0.5986, codebook_perplexity 4265.8008,
Train Epoch: [20/30] Iters:[1250/2187] loss 0.0554, vq_loss 0.0351, rec_loss 0.0101, wasserstein_loss 0.0318, quant_error 0.1397, codebook_utilization 0.5997, codebook_perplexity 4279.4369,
Train Epoch: [20/30] Iters:[1260/2187] loss 0.0555, vq_loss 0.0349, rec_loss 0.0103, wasserstein_loss 0.0315, quant_error 0.1393, codebook_utilization 0.5996, codebook_perplexity 4277.0735,
Train Epoch: [20/30] Iters:[1270/2187] loss 0.0560, vq_loss 0.0354, rec_loss 0.0103, wasserstein_loss 0.0323, quant_error 0.1395, codebook_utilization 0.5999, codebook_perplexity 4281.2511,
Train Epoch: [20/30] Iters:[1280/2187] loss 0.0565, vq_loss 0.0357, rec_loss 0.0104, wasserstein_loss 0.0332, quant_error 0.1389, codebook_utilization 0.6003, codebook_perplexity 4285.2707,
Train Epoch: [20/30] Iters:[1290/2187] loss 0.0565, vq_loss 0.0359, rec_loss 0.0103, wasserstein_loss 0.0333, quant_error 0.1401, codebook_utilization 0.6011, codebook_perplexity 4288.3082,
Train Epoch: [20/30] Iters:[1300/2187] loss 0.0567, vq_loss 0.0364, rec_loss 0.0102, wasserstein_loss 0.0348, quant_error 0.1380, codebook_utilization 0.5995, codebook_perplexity 4271.9036,
Train Epoch: [20/30] Iters:[1310/2187] loss 0.0568, vq_loss 0.0368, rec_loss 0.0100, wasserstein_loss 0.0358, quant_error 0.1372, codebook_utilization 0.5996, codebook_perplexity 4272.1519,
Train Epoch: [20/30] Iters:[1320/2187] loss 0.0577, vq_loss 0.0376, rec_loss 0.0100, wasserstein_loss 0.0371, quant_error 0.1385, codebook_utilization 0.6007, codebook_perplexity 4283.8600,
Train Epoch: [20/30] Iters:[1330/2187] loss 0.0595, vq_loss 0.0393, rec_loss 0.0101, wasserstein_loss 0.0402, quant_error 0.1399, codebook_utilization 0.6022, codebook_perplexity 4298.1370,
Train Epoch: [20/30] Iters:[1340/2187] loss 0.0639, vq_loss 0.0436, rec_loss 0.0101, wasserstein_loss 0.0488, quant_error 0.1398, codebook_utilization 0.6030, codebook_perplexity 4305.8750,
Train Epoch: [20/30] Iters:[1350/2187] loss 0.0675, vq_loss 0.0471, rec_loss 0.0102, wasserstein_loss 0.0558, quant_error 0.1400, codebook_utilization 0.6050, codebook_perplexity 4326.5002,
Train Epoch: [20/30] Iters:[1360/2187] loss 0.0707, vq_loss 0.0502, rec_loss 0.0102, wasserstein_loss 0.0615, quant_error 0.1420, codebook_utilization 0.6066, codebook_perplexity 4340.9221,
Train Epoch: [20/30] Iters:[1370/2187] loss 0.0691, vq_loss 0.0486, rec_loss 0.0102, wasserstein_loss 0.0585, quant_error 0.1409, codebook_utilization 0.6068, codebook_perplexity 4343.2237,
Train Epoch: [20/30] Iters:[1380/2187] loss 0.0687, vq_loss 0.0482, rec_loss 0.0102, wasserstein_loss 0.0580, quant_error 0.1400, codebook_utilization 0.6065, codebook_perplexity 4339.1930,
Train Epoch: [20/30] Iters:[1390/2187] loss 0.0678, vq_loss 0.0470, rec_loss 0.0104, wasserstein_loss 0.0551, quant_error 0.1413, codebook_utilization 0.6073, codebook_perplexity 4348.5378,
Train Epoch: [20/30] Iters:[1400/2187] loss 0.0634, vq_loss 0.0428, rec_loss 0.0103, wasserstein_loss 0.0467, quant_error 0.1412, codebook_utilization 0.6063, codebook_perplexity 4338.4279,
Train Epoch: [20/30] Iters:[1410/2187] loss 0.0606, vq_loss 0.0401, rec_loss 0.0102, wasserstein_loss 0.0419, quant_error 0.1397, codebook_utilization 0.6054, codebook_perplexity 4330.7261,
Train Epoch: [20/30] Iters:[1420/2187] loss 0.0639, vq_loss 0.0437, rec_loss 0.0101, wasserstein_loss 0.0491, quant_error 0.1390, codebook_utilization 0.6042, codebook_perplexity 4318.7649,
Train Epoch: [20/30] Iters:[1430/2187] loss 0.0649, vq_loss 0.0447, rec_loss 0.0101, wasserstein_loss 0.0510, quant_error 0.1396, codebook_utilization 0.6040, codebook_perplexity 4320.8514,
Train Epoch: [20/30] Iters:[1440/2187] loss 0.0623, vq_loss 0.0422, rec_loss 0.0101, wasserstein_loss 0.0461, quant_error 0.1389, codebook_utilization 0.6031, codebook_perplexity 4309.2229,
Train Epoch: [20/30] Iters:[1450/2187] loss 0.0637, vq_loss 0.0437, rec_loss 0.0100, wasserstein_loss 0.0493, quant_error 0.1386, codebook_utilization 0.6025, codebook_perplexity 4307.0679,
Train Epoch: [20/30] Iters:[1460/2187] loss 0.0625, vq_loss 0.0424, rec_loss 0.0100, wasserstein_loss 0.0468, quant_error 0.1383, codebook_utilization 0.6015, codebook_perplexity 4297.5809,
Train Epoch: [20/30] Iters:[1470/2187] loss 0.0631, vq_loss 0.0430, rec_loss 0.0101, wasserstein_loss 0.0478, quant_error 0.1390, codebook_utilization 0.6008, codebook_perplexity 4288.8176,
Train Epoch: [20/30] Iters:[1480/2187] loss 0.0622, vq_loss 0.0418, rec_loss 0.0102, wasserstein_loss 0.0453, quant_error 0.1394, codebook_utilization 0.5997, codebook_perplexity 4276.0032,
Train Epoch: [20/30] Iters:[1490/2187] loss 0.0629, vq_loss 0.0427, rec_loss 0.0101, wasserstein_loss 0.0476, quant_error 0.1377, codebook_utilization 0.5985, codebook_perplexity 4267.8490,
Train Epoch: [20/30] Iters:[1500/2187] loss 0.0607, vq_loss 0.0406, rec_loss 0.0101, wasserstein_loss 0.0432, quant_error 0.1378, codebook_utilization 0.5977, codebook_perplexity 4255.3016,
Train Epoch: [20/30] Iters:[1510/2187] loss 0.0605, vq_loss 0.0406, rec_loss 0.0100, wasserstein_loss 0.0430, quant_error 0.1385, codebook_utilization 0.5983, codebook_perplexity 4260.8240,
Train Epoch: [20/30] Iters:[1520/2187] loss 0.0615, vq_loss 0.0414, rec_loss 0.0101, wasserstein_loss 0.0445, quant_error 0.1388, codebook_utilization 0.5999, codebook_perplexity 4276.5337,
Train Epoch: [20/30] Iters:[1530/2187] loss 0.0660, vq_loss 0.0461, rec_loss 0.0100, wasserstein_loss 0.0541, quant_error 0.1384, codebook_utilization 0.6004, codebook_perplexity 4283.6357,
Train Epoch: [20/30] Iters:[1540/2187] loss 0.0649, vq_loss 0.0452, rec_loss 0.0098, wasserstein_loss 0.0520, quant_error 0.1393, codebook_utilization 0.6011, codebook_perplexity 4286.6116,
Train Epoch: [20/30] Iters:[1550/2187] loss 0.0662, vq_loss 0.0462, rec_loss 0.0100, wasserstein_loss 0.0541, quant_error 0.1392, codebook_utilization 0.6018, codebook_perplexity 4295.1636,
Train Epoch: [20/30] Iters:[1560/2187] loss 0.0662, vq_loss 0.0458, rec_loss 0.0102, wasserstein_loss 0.0534, quant_error 0.1392, codebook_utilization 0.6021, codebook_perplexity 4300.1074,
Train Epoch: [20/30] Iters:[1570/2187] loss 0.0636, vq_loss 0.0433, rec_loss 0.0101, wasserstein_loss 0.0487, quant_error 0.1383, codebook_utilization 0.6010, codebook_perplexity 4290.5550,
Train Epoch: [20/30] Iters:[1580/2187] loss 0.0594, vq_loss 0.0392, rec_loss 0.0101, wasserstein_loss 0.0407, quant_error 0.1374, codebook_utilization 0.6002, codebook_perplexity 4281.7077,
Train Epoch: [20/30] Iters:[1590/2187] loss 0.0606, vq_loss 0.0401, rec_loss 0.0103, wasserstein_loss 0.0424, quant_error 0.1375, codebook_utilization 0.6005, codebook_perplexity 4285.8371,
