dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 65536
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Transplant/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Transplant/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Transplant/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Transplant/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Transplant/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: ImageNet
model_pre: model_65536_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_transplant_False
saver_name_pre: wasserstein_vq_transplant_False_ImageNet_model_65536_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/5] Iters:[10/20018] transplant_loss 11.4813, rec_loss 0.5385, p_loss 0.8328, quant_error 1.2912, utilization 0.0174, perplexity 466.5546,
Train Epoch: [2/5] Iters:[15910/20018] transplant_loss 2.2835, rec_loss 0.0240, p_loss 0.1800, quant_error 0.2026, utilization 0.2157, perplexity 13340.8253,
Train Epoch: [2/5] Iters:[15920/20018] transplant_loss 2.2946, rec_loss 0.0239, p_loss 0.1800, quant_error 0.2045, utilization 0.2159, perplexity 13359.4901,
Train Epoch: [2/5] Iters:[15930/20018] transplant_loss 2.2940, rec_loss 0.0241, p_loss 0.1792, quant_error 0.2044, utilization 0.2159, perplexity 13357.6005,
Train Epoch: [2/5] Iters:[15940/20018] transplant_loss 2.2925, rec_loss 0.0240, p_loss 0.1790, quant_error 0.2037, utilization 0.2158, perplexity 13343.9604,
Train Epoch: [2/5] Iters:[15950/20018] transplant_loss 2.2703, rec_loss 0.0233, p_loss 0.1786, quant_error 0.2013, utilization 0.2157, perplexity 13345.7910,
Train Epoch: [2/5] Iters:[15960/20018] transplant_loss 2.2623, rec_loss 0.0230, p_loss 0.1795, quant_error 0.2005, utilization 0.2158, perplexity 13362.5492,
Train Epoch: [2/5] Iters:[15970/20018] transplant_loss 2.2606, rec_loss 0.0232, p_loss 0.1808, quant_error 0.1997, utilization 0.2160, perplexity 13381.7063,
Train Epoch: [2/5] Iters:[15980/20018] transplant_loss 2.2475, rec_loss 0.0226, p_loss 0.1807, quant_error 0.1979, utilization 0.2158, perplexity 13371.3071,
Train Epoch: [2/5] Iters:[15990/20018] transplant_loss 2.2533, rec_loss 0.0226, p_loss 0.1794, quant_error 0.1991, utilization 0.2157, perplexity 13349.3300,
Train Epoch: [2/5] Iters:[16000/20018] transplant_loss 2.2585, rec_loss 0.0229, p_loss 0.1792, quant_error 0.1994, utilization 0.2156, perplexity 13338.1251,
Train Epoch: [2/5] Iters:[16010/20018] transplant_loss 2.2376, rec_loss 0.0226, p_loss 0.1779, quant_error 0.1968, utilization 0.2156, perplexity 13335.8993,
Train Epoch: [2/5] Iters:[16020/20018] transplant_loss 2.2338, rec_loss 0.0226, p_loss 0.1763, quant_error 0.1966, utilization 0.2154, perplexity 13311.5882,
Train Epoch: [2/5] Iters:[16030/20018] transplant_loss 2.2613, rec_loss 0.0233, p_loss 0.1769, quant_error 0.1992, utilization 0.2155, perplexity 13319.2265,
Train Epoch: [2/5] Iters:[16040/20018] transplant_loss 2.2453, rec_loss 0.0232, p_loss 0.1779, quant_error 0.1964, utilization 0.2156, perplexity 13332.3681,
Train Epoch: [2/5] Iters:[16050/20018] transplant_loss 2.2598, rec_loss 0.0234, p_loss 0.1781, quant_error 0.1986, utilization 0.2157, perplexity 13347.2181,
Train Epoch: [2/5] Iters:[16060/20018] transplant_loss 2.2700, rec_loss 0.0237, p_loss 0.1791, quant_error 0.2000, utilization 0.2158, perplexity 13353.0230,
Train Epoch: [2/5] Iters:[16070/20018] transplant_loss 2.2665, rec_loss 0.0235, p_loss 0.1795, quant_error 0.1993, utilization 0.2158, perplexity 13371.6133,
Train Epoch: [2/5] Iters:[16080/20018] transplant_loss 2.2441, rec_loss 0.0232, p_loss 0.1785, quant_error 0.1973, utilization 0.2158, perplexity 13373.6381,
Train Epoch: [2/5] Iters:[16090/20018] transplant_loss 2.2521, rec_loss 0.0234, p_loss 0.1784, quant_error 0.1989, utilization 0.2159, perplexity 13381.7991,
Train Epoch: [2/5] Iters:[16100/20018] transplant_loss 2.2219, rec_loss 0.0228, p_loss 0.1774, quant_error 0.1947, utilization 0.2157, perplexity 13368.9289,
Train Epoch: [2/5] Iters:[16110/20018] transplant_loss 2.2293, rec_loss 0.0228, p_loss 0.1773, quant_error 0.1951, utilization 0.2159, perplexity 13378.8520,
Train Epoch: [2/5] Iters:[16120/20018] transplant_loss 2.2281, rec_loss 0.0230, p_loss 0.1775, quant_error 0.1950, utilization 0.2157, perplexity 13356.3748,
Train Epoch: [2/5] Iters:[16130/20018] transplant_loss 2.2282, rec_loss 0.0228, p_loss 0.1780, quant_error 0.1954, utilization 0.2157, perplexity 13353.6820,
Train Epoch: [2/5] Iters:[16140/20018] transplant_loss 2.2262, rec_loss 0.0230, p_loss 0.1784, quant_error 0.1948, utilization 0.2159, perplexity 13378.1572,
Train Epoch: [2/5] Iters:[16150/20018] transplant_loss 2.2539, rec_loss 0.0234, p_loss 0.1809, quant_error 0.1987, utilization 0.2160, perplexity 13390.4255,
Train Epoch: [2/5] Iters:[16160/20018] transplant_loss 2.2541, rec_loss 0.0234, p_loss 0.1811, quant_error 0.1988, utilization 0.2157, perplexity 13362.3856,
Train Epoch: [2/5] Iters:[16170/20018] transplant_loss 2.2521, rec_loss 0.0231, p_loss 0.1808, quant_error 0.1986, utilization 0.2158, perplexity 13373.9413,
Train Epoch: [2/5] Iters:[16180/20018] transplant_loss 2.2650, rec_loss 0.0233, p_loss 0.1815, quant_error 0.2004, utilization 0.2158, perplexity 13363.3272,
Train Epoch: [2/5] Iters:[16190/20018] transplant_loss 2.2656, rec_loss 0.0232, p_loss 0.1805, quant_error 0.2000, utilization 0.2156, perplexity 13337.7603,
Train Epoch: [2/5] Iters:[16200/20018] transplant_loss 2.2465, rec_loss 0.0230, p_loss 0.1785, quant_error 0.1976, utilization 0.2155, perplexity 13310.6601,
Train Epoch: [2/5] Iters:[16210/20018] transplant_loss 2.2410, rec_loss 0.0229, p_loss 0.1790, quant_error 0.1963, utilization 0.2155, perplexity 13316.0045,
Train Epoch: [2/5] Iters:[16220/20018] transplant_loss 2.2452, rec_loss 0.0230, p_loss 0.1792, quant_error 0.1971, utilization 0.2155, perplexity 13310.3835,
Train Epoch: [2/5] Iters:[16230/20018] transplant_loss 2.2218, rec_loss 0.0226, p_loss 0.1778, quant_error 0.1941, utilization 0.2157, perplexity 13332.1359,
Train Epoch: [2/5] Iters:[16240/20018] transplant_loss 2.2281, rec_loss 0.0225, p_loss 0.1783, quant_error 0.1958, utilization 0.2157, perplexity 13333.3388,
Train Epoch: [2/5] Iters:[16250/20018] transplant_loss 2.2245, rec_loss 0.0224, p_loss 0.1774, quant_error 0.1955, utilization 0.2158, perplexity 13346.5418,
Train Epoch: [2/5] Iters:[16260/20018] transplant_loss 2.2314, rec_loss 0.0223, p_loss 0.1762, quant_error 0.1970, utilization 0.2158, perplexity 13339.6293,
Train Epoch: [2/5] Iters:[16270/20018] transplant_loss 2.2329, rec_loss 0.0227, p_loss 0.1763, quant_error 0.1966, utilization 0.2158, perplexity 13350.7428,
Train Epoch: [2/5] Iters:[16280/20018] transplant_loss 2.2394, rec_loss 0.0230, p_loss 0.1774, quant_error 0.1971, utilization 0.2156, perplexity 13325.0076,
Train Epoch: [2/5] Iters:[16290/20018] transplant_loss 2.2421, rec_loss 0.0235, p_loss 0.1777, quant_error 0.1973, utilization 0.2155, perplexity 13317.9861,
Train Epoch: [2/5] Iters:[16300/20018] transplant_loss 2.2417, rec_loss 0.0235, p_loss 0.1790, quant_error 0.1970, utilization 0.2157, perplexity 13335.5357,
Train Epoch: [2/5] Iters:[16310/20018] transplant_loss 2.2290, rec_loss 0.0235, p_loss 0.1791, quant_error 0.1957, utilization 0.2158, perplexity 13343.3087,
Train Epoch: [2/5] Iters:[16320/20018] transplant_loss 2.2213, rec_loss 0.0232, p_loss 0.1793, quant_error 0.1945, utilization 0.2156, perplexity 13331.1307,
Train Epoch: [2/5] Iters:[16330/20018] transplant_loss 2.2335, rec_loss 0.0232, p_loss 0.1790, quant_error 0.1960, utilization 0.2158, perplexity 13349.3224,
Train Epoch: [2/5] Iters:[16340/20018] transplant_loss 2.2306, rec_loss 0.0227, p_loss 0.1792, quant_error 0.1954, utilization 0.2159, perplexity 13370.8124,
Train Epoch: [2/5] Iters:[16350/20018] transplant_loss 2.2394, rec_loss 0.0226, p_loss 0.1795, quant_error 0.1971, utilization 0.2159, perplexity 13358.2376,
Train Epoch: [2/5] Iters:[16360/20018] transplant_loss 2.2494, rec_loss 0.0225, p_loss 0.1805, quant_error 0.1983, utilization 0.2159, perplexity 13367.4141,
Train Epoch: [2/5] Iters:[16370/20018] transplant_loss 2.2484, rec_loss 0.0225, p_loss 0.1803, quant_error 0.1978, utilization 0.2159, perplexity 13369.2929,
Train Epoch: [2/5] Iters:[16380/20018] transplant_loss 2.2378, rec_loss 0.0223, p_loss 0.1802, quant_error 0.1969, utilization 0.2158, perplexity 13364.2220,
Train Epoch: [2/5] Iters:[16390/20018] transplant_loss 2.2451, rec_loss 0.0226, p_loss 0.1803, quant_error 0.1978, utilization 0.2159, perplexity 13369.7387,
Train Epoch: [2/5] Iters:[16400/20018] transplant_loss 2.2308, rec_loss 0.0226, p_loss 0.1788, quant_error 0.1956, utilization 0.2158, perplexity 13359.6063,
Train Epoch: [2/5] Iters:[16410/20018] transplant_loss 2.2231, rec_loss 0.0225, p_loss 0.1777, quant_error 0.1943, utilization 0.2157, perplexity 13357.8914,
Train Epoch: [2/5] Iters:[16420/20018] transplant_loss 2.2277, rec_loss 0.0225, p_loss 0.1772, quant_error 0.1958, utilization 0.2157, perplexity 13336.8919,
Train Epoch: [2/5] Iters:[16430/20018] transplant_loss 2.2234, rec_loss 0.0226, p_loss 0.1772, quant_error 0.1950, utilization 0.2156, perplexity 13331.3828,
Train Epoch: [2/5] Iters:[16440/20018] transplant_loss 2.2119, rec_loss 0.0223, p_loss 0.1780, quant_error 0.1936, utilization 0.2156, perplexity 13337.4665,
Train Epoch: [2/5] Iters:[16450/20018] transplant_loss 2.2130, rec_loss 0.0224, p_loss 0.1782, quant_error 0.1941, utilization 0.2157, perplexity 13343.5847,
Train Epoch: [2/5] Iters:[16460/20018] transplant_loss 2.2235, rec_loss 0.0227, p_loss 0.1790, quant_error 0.1954, utilization 0.2155, perplexity 13321.2653,
Train Epoch: [2/5] Iters:[16470/20018] transplant_loss 2.2334, rec_loss 0.0228, p_loss 0.1794, quant_error 0.1964, utilization 0.2157, perplexity 13354.9249,
Train Epoch: [2/5] Iters:[16480/20018] transplant_loss 2.2524, rec_loss 0.0230, p_loss 0.1802, quant_error 0.1987, utilization 0.2158, perplexity 13358.6912,
Train Epoch: [2/5] Iters:[16490/20018] transplant_loss 2.2519, rec_loss 0.0233, p_loss 0.1794, quant_error 0.1988, utilization 0.2157, perplexity 13349.1998,
Train Epoch: [2/5] Iters:[16500/20018] transplant_loss 2.2447, rec_loss 0.0230, p_loss 0.1806, quant_error 0.1977, utilization 0.2157, perplexity 13356.0239,
Train Epoch: [2/5] Iters:[16510/20018] transplant_loss 2.2324, rec_loss 0.0229, p_loss 0.1802, quant_error 0.1961, utilization 0.2159, perplexity 13381.0504,
Train Epoch: [2/5] Iters:[16520/20018] transplant_loss 2.2296, rec_loss 0.0227, p_loss 0.1800, quant_error 0.1959, utilization 0.2159, perplexity 13381.3398,
Train Epoch: [2/5] Iters:[16530/20018] transplant_loss 2.2092, rec_loss 0.0223, p_loss 0.1790, quant_error 0.1931, utilization 0.2159, perplexity 13369.7569,
Train Epoch: [2/5] Iters:[16540/20018] transplant_loss 2.1997, rec_loss 0.0222, p_loss 0.1779, quant_error 0.1915, utilization 0.2159, perplexity 13355.5343,
Train Epoch: [2/5] Iters:[16550/20018] transplant_loss 2.2189, rec_loss 0.0227, p_loss 0.1782, quant_error 0.1934, utilization 0.2159, perplexity 13359.5077,
Train Epoch: [2/5] Iters:[16560/20018] transplant_loss 2.2404, rec_loss 0.0228, p_loss 0.1790, quant_error 0.1962, utilization 0.2159, perplexity 13363.2549,
Train Epoch: [2/5] Iters:[16570/20018] transplant_loss 2.2626, rec_loss 0.0232, p_loss 0.1806, quant_error 0.1980, utilization 0.2161, perplexity 13373.9811,
Train Epoch: [2/5] Iters:[16580/20018] transplant_loss 2.2827, rec_loss 0.0235, p_loss 0.1824, quant_error 0.2008, utilization 0.2162, perplexity 13388.3566,
Train Epoch: [2/5] Iters:[16590/20018] transplant_loss 2.2861, rec_loss 0.0233, p_loss 0.1827, quant_error 0.2016, utilization 0.2160, perplexity 13369.6506,
Train Epoch: [2/5] Iters:[16600/20018] transplant_loss 2.2802, rec_loss 0.0232, p_loss 0.1820, quant_error 0.2017, utilization 0.2160, perplexity 13360.5892,
Train Epoch: [2/5] Iters:[16610/20018] transplant_loss 2.2592, rec_loss 0.0229, p_loss 0.1813, quant_error 0.1991, utilization 0.2158, perplexity 13344.3421,
Train Epoch: [2/5] Iters:[16620/20018] transplant_loss 2.2272, rec_loss 0.0224, p_loss 0.1798, quant_error 0.1960, utilization 0.2156, perplexity 13327.7532,
Train Epoch: [2/5] Iters:[16630/20018] transplant_loss 2.2059, rec_loss 0.0222, p_loss 0.1779, quant_error 0.1930, utilization 0.2155, perplexity 13317.9441,
Train Epoch: [2/5] Iters:[16640/20018] transplant_loss 2.2175, rec_loss 0.0224, p_loss 0.1789, quant_error 0.1942, utilization 0.2157, perplexity 13359.6647,
Train Epoch: [2/5] Iters:[16650/20018] transplant_loss 2.2347, rec_loss 0.0224, p_loss 0.1791, quant_error 0.1964, utilization 0.2158, perplexity 13378.5677,
Train Epoch: [2/5] Iters:[16660/20018] transplant_loss 2.2306, rec_loss 0.0223, p_loss 0.1786, quant_error 0.1967, utilization 0.2157, perplexity 13375.0971,
Train Epoch: [2/5] Iters:[16670/20018] transplant_loss 2.2336, rec_loss 0.0225, p_loss 0.1785, quant_error 0.1971, utilization 0.2156, perplexity 13346.7279,
Train Epoch: [2/5] Iters:[16680/20018] transplant_loss 2.2510, rec_loss 0.0229, p_loss 0.1796, quant_error 0.1990, utilization 0.2156, perplexity 13340.5844,
Train Epoch: [2/5] Iters:[16690/20018] transplant_loss 2.2427, rec_loss 0.0229, p_loss 0.1787, quant_error 0.1977, utilization 0.2155, perplexity 13324.8599,
Train Epoch: [2/5] Iters:[16700/20018] transplant_loss 2.2346, rec_loss 0.0227, p_loss 0.1790, quant_error 0.1966, utilization 0.2155, perplexity 13308.1239,
Train Epoch: [2/5] Iters:[16710/20018] transplant_loss 2.2501, rec_loss 0.0230, p_loss 0.1794, quant_error 0.1983, utilization 0.2157, perplexity 13326.5174,
Train Epoch: [2/5] Iters:[16720/20018] transplant_loss 2.2580, rec_loss 0.0229, p_loss 0.1797, quant_error 0.1992, utilization 0.2160, perplexity 13363.2105,
Train Epoch: [2/5] Iters:[16730/20018] transplant_loss 2.2539, rec_loss 0.0226, p_loss 0.1796, quant_error 0.1991, utilization 0.2159, perplexity 13367.2540,
Train Epoch: [2/5] Iters:[16740/20018] transplant_loss 2.2558, rec_loss 0.0225, p_loss 0.1796, quant_error 0.1999, utilization 0.2159, perplexity 13360.1842,
Train Epoch: [2/5] Iters:[16750/20018] transplant_loss 2.2435, rec_loss 0.0222, p_loss 0.1789, quant_error 0.1985, utilization 0.2160, perplexity 13371.4601,
Train Epoch: [2/5] Iters:[16760/20018] transplant_loss 2.2311, rec_loss 0.0221, p_loss 0.1783, quant_error 0.1967, utilization 0.2157, perplexity 13335.6978,
Train Epoch: [2/5] Iters:[16770/20018] transplant_loss 2.2185, rec_loss 0.0220, p_loss 0.1776, quant_error 0.1950, utilization 0.2156, perplexity 13337.2221,
Train Epoch: [2/5] Iters:[16780/20018] transplant_loss 2.2046, rec_loss 0.0217, p_loss 0.1766, quant_error 0.1934, utilization 0.2156, perplexity 13334.6632,
Train Epoch: [2/5] Iters:[16790/20018] transplant_loss 2.1919, rec_loss 0.0217, p_loss 0.1762, quant_error 0.1917, utilization 0.2155, perplexity 13324.5981,
Train Epoch: [2/5] Iters:[16800/20018] transplant_loss 2.2001, rec_loss 0.0222, p_loss 0.1769, quant_error 0.1918, utilization 0.2156, perplexity 13335.9270,
Train Epoch: [2/5] Iters:[16810/20018] transplant_loss 2.2055, rec_loss 0.0223, p_loss 0.1772, quant_error 0.1923, utilization 0.2159, perplexity 13374.2725,
Train Epoch: [2/5] Iters:[16820/20018] transplant_loss 2.2185, rec_loss 0.0228, p_loss 0.1785, quant_error 0.1940, utilization 0.2158, perplexity 13354.1953,
Train Epoch: [2/5] Iters:[16830/20018] transplant_loss 2.2192, rec_loss 0.0227, p_loss 0.1770, quant_error 0.1940, utilization 0.2156, perplexity 13325.7742,
Train Epoch: [2/5] Iters:[16840/20018] transplant_loss 2.2426, rec_loss 0.0229, p_loss 0.1771, quant_error 0.1966, utilization 0.2158, perplexity 13344.9112,
Train Epoch: [2/5] Iters:[16850/20018] transplant_loss 2.2434, rec_loss 0.0229, p_loss 0.1771, quant_error 0.1970, utilization 0.2155, perplexity 13317.8558,
Train Epoch: [2/5] Iters:[16860/20018] transplant_loss 2.2409, rec_loss 0.0229, p_loss 0.1774, quant_error 0.1969, utilization 0.2154, perplexity 13305.5876,
Train Epoch: [2/5] Iters:[16870/20018] transplant_loss 2.2404, rec_loss 0.0229, p_loss 0.1772, quant_error 0.1963, utilization 0.2155, perplexity 13317.0053,
Train Epoch: [2/5] Iters:[16880/20018] transplant_loss 2.2456, rec_loss 0.0232, p_loss 0.1793, quant_error 0.1965, utilization 0.2158, perplexity 13357.5063,
Train Epoch: [2/5] Iters:[16890/20018] transplant_loss 2.2383, rec_loss 0.0233, p_loss 0.1810, quant_error 0.1954, utilization 0.2159, perplexity 13363.0189,
Train Epoch: [2/5] Iters:[16900/20018] transplant_loss 2.2258, rec_loss 0.0231, p_loss 0.1800, quant_error 0.1942, utilization 0.2158, perplexity 13363.4261,
Train Epoch: [2/5] Iters:[16910/20018] transplant_loss 2.2282, rec_loss 0.0231, p_loss 0.1800, quant_error 0.1948, utilization 0.2159, perplexity 13373.3797,
Train Epoch: [2/5] Iters:[16920/20018] transplant_loss 2.2189, rec_loss 0.0229, p_loss 0.1791, quant_error 0.1939, utilization 0.2159, perplexity 13367.7457,
Train Epoch: [2/5] Iters:[16930/20018] transplant_loss 2.2094, rec_loss 0.0227, p_loss 0.1788, quant_error 0.1932, utilization 0.2157, perplexity 13347.7676,
Train Epoch: [2/5] Iters:[16940/20018] transplant_loss 2.2266, rec_loss 0.0229, p_loss 0.1789, quant_error 0.1953, utilization 0.2158, perplexity 13346.2929,
Train Epoch: [2/5] Iters:[16950/20018] transplant_loss 2.2451, rec_loss 0.0233, p_loss 0.1800, quant_error 0.1972, utilization 0.2158, perplexity 13345.9241,
Train Epoch: [2/5] Iters:[16960/20018] transplant_loss 2.2417, rec_loss 0.0231, p_loss 0.1796, quant_error 0.1966, utilization 0.2158, perplexity 13340.1454,
Train Epoch: [2/5] Iters:[16970/20018] transplant_loss 2.2523, rec_loss 0.0232, p_loss 0.1802, quant_error 0.1984, utilization 0.2158, perplexity 13347.6257,
Train Epoch: [2/5] Iters:[16980/20018] transplant_loss 2.2623, rec_loss 0.0233, p_loss 0.1802, quant_error 0.1995, utilization 0.2157, perplexity 13343.9659,
Train Epoch: [2/5] Iters:[16990/20018] transplant_loss 2.2519, rec_loss 0.0231, p_loss 0.1788, quant_error 0.1985, utilization 0.2157, perplexity 13342.5453,
Train Epoch: [2/5] Iters:[17000/20018] transplant_loss 2.2534, rec_loss 0.0230, p_loss 0.1785, quant_error 0.1987, utilization 0.2156, perplexity 13340.2646,
Train Epoch: [2/5] Iters:[17010/20018] transplant_loss 2.2709, rec_loss 0.0235, p_loss 0.1788, quant_error 0.2006, utilization 0.2156, perplexity 13344.6766,
Train Epoch: [2/5] Iters:[17020/20018] transplant_loss 2.2577, rec_loss 0.0233, p_loss 0.1784, quant_error 0.1986, utilization 0.2157, perplexity 13355.7262,
Train Epoch: [2/5] Iters:[17030/20018] transplant_loss 2.2660, rec_loss 0.0233, p_loss 0.1794, quant_error 0.1998, utilization 0.2158, perplexity 13355.0629,
Train Epoch: [2/5] Iters:[17040/20018] transplant_loss 2.2782, rec_loss 0.0237, p_loss 0.1811, quant_error 0.2008, utilization 0.2159, perplexity 13373.4318,
Train Epoch: [2/5] Iters:[17050/20018] transplant_loss 2.2743, rec_loss 0.0238, p_loss 0.1814, quant_error 0.2004, utilization 0.2160, perplexity 13383.2671,
Train Epoch: [2/5] Iters:[17060/20018] transplant_loss 2.2620, rec_loss 0.0235, p_loss 0.1821, quant_error 0.1992, utilization 0.2158, perplexity 13356.1723,
Train Epoch: [2/5] Iters:[17070/20018] transplant_loss 2.2662, rec_loss 0.0236, p_loss 0.1828, quant_error 0.1999, utilization 0.2157, perplexity 13345.7079,
Train Epoch: [2/5] Iters:[17080/20018] transplant_loss 2.2542, rec_loss 0.0235, p_loss 0.1821, quant_error 0.1985, utilization 0.2158, perplexity 13355.4386,
Train Epoch: [2/5] Iters:[17090/20018] transplant_loss 2.2253, rec_loss 0.0227, p_loss 0.1805, quant_error 0.1953, utilization 0.2156, perplexity 13338.2166,
Train Epoch: [2/5] Iters:[17100/20018] transplant_loss 2.2266, rec_loss 0.0225, p_loss 0.1806, quant_error 0.1949, utilization 0.2158, perplexity 13362.2983,
Train Epoch: [2/5] Iters:[17110/20018] transplant_loss 2.2508, rec_loss 0.0227, p_loss 0.1805, quant_error 0.1977, utilization 0.2161, perplexity 13394.4728,
Train Epoch: [2/5] Iters:[17120/20018] transplant_loss 2.2539, rec_loss 0.0231, p_loss 0.1809, quant_error 0.1974, utilization 0.2158, perplexity 13363.8767,
Train Epoch: [2/5] Iters:[17130/20018] transplant_loss 2.2768, rec_loss 0.0235, p_loss 0.1814, quant_error 0.2003, utilization 0.2158, perplexity 13357.0636,
Train Epoch: [2/5] Iters:[17140/20018] transplant_loss 2.2951, rec_loss 0.0237, p_loss 0.1816, quant_error 0.2024, utilization 0.2157, perplexity 13344.9251,
Train Epoch: [2/5] Iters:[17150/20018] transplant_loss 2.2781, rec_loss 0.0237, p_loss 0.1815, quant_error 0.2009, utilization 0.2156, perplexity 13332.5182,
Train Epoch: [2/5] Iters:[17160/20018] transplant_loss 2.2504, rec_loss 0.0235, p_loss 0.1810, quant_error 0.1974, utilization 0.2154, perplexity 13313.8057,
Train Epoch: [2/5] Iters:[17170/20018] transplant_loss 2.2608, rec_loss 0.0232, p_loss 0.1802, quant_error 0.1995, utilization 0.2158, perplexity 13357.5535,
Train Epoch: [2/5] Iters:[17180/20018] transplant_loss 2.2389, rec_loss 0.0228, p_loss 0.1790, quant_error 0.1965, utilization 0.2159, perplexity 13373.2137,
Train Epoch: [2/5] Iters:[17190/20018] transplant_loss 2.2319, rec_loss 0.0230, p_loss 0.1793, quant_error 0.1961, utilization 0.2160, perplexity 13377.9745,
Train Epoch: [2/5] Iters:[17200/20018] transplant_loss 2.2421, rec_loss 0.0228, p_loss 0.1784, quant_error 0.1976, utilization 0.2160, perplexity 13378.3980,
Train Epoch: [2/5] Iters:[17210/20018] transplant_loss 2.2511, rec_loss 0.0227, p_loss 0.1781, quant_error 0.1992, utilization 0.2161, perplexity 13391.8488,
Train Epoch: [2/5] Iters:[17220/20018] transplant_loss 2.2331, rec_loss 0.0226, p_loss 0.1775, quant_error 0.1971, utilization 0.2159, perplexity 13359.9650,
Train Epoch: [2/5] Iters:[17230/20018] transplant_loss 2.2381, rec_loss 0.0228, p_loss 0.1784, quant_error 0.1974, utilization 0.2159, perplexity 13367.2952,
Train Epoch: [2/5] Iters:[17240/20018] transplant_loss 2.2335, rec_loss 0.0225, p_loss 0.1778, quant_error 0.1967, utilization 0.2160, perplexity 13377.2422,
Train Epoch: [2/5] Iters:[17250/20018] transplant_loss 2.2231, rec_loss 0.0224, p_loss 0.1783, quant_error 0.1952, utilization 0.2159, perplexity 13356.7846,
Train Epoch: [2/5] Iters:[17260/20018] transplant_loss 2.2114, rec_loss 0.0224, p_loss 0.1781, quant_error 0.1936, utilization 0.2159, perplexity 13358.2821,
Train Epoch: [2/5] Iters:[17270/20018] transplant_loss 2.2147, rec_loss 0.0223, p_loss 0.1782, quant_error 0.1941, utilization 0.2160, perplexity 13380.3693,
Train Epoch: [2/5] Iters:[17280/20018] transplant_loss 2.2223, rec_loss 0.0225, p_loss 0.1784, quant_error 0.1951, utilization 0.2159, perplexity 13366.3312,
Train Epoch: [2/5] Iters:[17290/20018] transplant_loss 2.2327, rec_loss 0.0228, p_loss 0.1796, quant_error 0.1963, utilization 0.2160, perplexity 13378.3267,
Train Epoch: [2/5] Iters:[17300/20018] transplant_loss 2.2431, rec_loss 0.0233, p_loss 0.1800, quant_error 0.1974, utilization 0.2160, perplexity 13382.1020,
Train Epoch: [2/5] Iters:[17310/20018] transplant_loss 2.2497, rec_loss 0.0232, p_loss 0.1804, quant_error 0.1981, utilization 0.2159, perplexity 13370.7279,
Train Epoch: [2/5] Iters:[17320/20018] transplant_loss 2.2605, rec_loss 0.0237, p_loss 0.1809, quant_error 0.1995, utilization 0.2159, perplexity 13362.8414,
Train Epoch: [2/5] Iters:[17330/20018] transplant_loss 2.2561, rec_loss 0.0238, p_loss 0.1804, quant_error 0.1990, utilization 0.2158, perplexity 13363.7525,
Train Epoch: [2/5] Iters:[17340/20018] transplant_loss 2.2490, rec_loss 0.0235, p_loss 0.1792, quant_error 0.1976, utilization 0.2156, perplexity 13338.3116,
Train Epoch: [2/5] Iters:[17350/20018] transplant_loss 2.2387, rec_loss 0.0231, p_loss 0.1789, quant_error 0.1970, utilization 0.2157, perplexity 13331.6214,
Train Epoch: [2/5] Iters:[17360/20018] transplant_loss 2.2489, rec_loss 0.0234, p_loss 0.1791, quant_error 0.1983, utilization 0.2156, perplexity 13326.1412,
Train Epoch: [2/5] Iters:[17370/20018] transplant_loss 2.2390, rec_loss 0.0231, p_loss 0.1790, quant_error 0.1968, utilization 0.2156, perplexity 13337.0187,
Train Epoch: [2/5] Iters:[17380/20018] transplant_loss 2.2409, rec_loss 0.0228, p_loss 0.1794, quant_error 0.1967, utilization 0.2158, perplexity 13344.2988,
